Time,Ch272-274
29:51.8,0.000140686
29:52.8,0.000162175
29:53.8,0.000215771
29:54.8,0.000214148
29:55.8,0.000192127
29:56.8,0.000209341
29:57.8,0.000211623
29:58.8,0.000226959
29:59.8,0.000182558
30:00.8,0.000147088
30:01.8,0.000157634
30:02.8,0.000145374
30:03.8,0.000166982
30:04.8,0.000196537
30:05.8,0.000216915
30:06.8,0.000201233
30:07.8,0.000163416
30:08.8,0.000153111
30:09.8,0.000153658
30:10.8,0.000140205
30:11.8,0.00012688
30:12.8,0.000147996
30:13.8,0.000165575
30:14.8,0.000151774
30:15.8,0.000152087
30:16.8,0.000168408
30:17.8,0.00018936
30:18.8,0.000220024
30:19.8,0.000228648
30:20.8,0.000239365
30:21.8,0.000209901
30:22.8,0.000213677
30:23.8,0.000249336
30:24.8,0.000261775
30:25.8,0.000273636
30:26.8,0.000225691
30:27.8,0.000184685
30:28.8,0.000172422
30:29.8,0.000190085
30:30.8,0.000232135
30:31.8,0.000266514
30:32.8,0.000276946
30:33.8,0.000238969
30:34.8,0.000241927
30:35.8,0.000288466
30:36.8,0.000298189
30:37.8,0.000291218
30:38.8,0.000292891
30:39.8,0.000286533
30:40.8,0.000254185
30:41.8,0.000230475
30:42.8,0.000218002
30:43.8,0.000219243
30:44.8,0.000210653
30:45.8,0.000222231
30:46.8,0.000266866
30:47.8,0.000294438
30:48.7,0.000260301
30:49.7,0.000232673
30:50.7,0.000245303
30:51.7,0.000242703
30:52.7,0.000254499
30:53.7,0.000256051
30:54.7,0.000247004
30:55.7,0.000224579
30:56.7,0.00021315
30:57.7,0.000178308
30:58.7,0.0001475
30:59.7,0.000144061
31:00.7,0.000148041
31:01.7,0.000132513
31:02.7,0.000148792
31:03.7,0.000167365
31:04.7,0.000177831
31:05.7,0.000170458
31:06.7,0.000173463
31:07.7,0.000203208
31:08.7,0.000235379
31:09.7,0.000219502
31:10.7,0.0002039
31:11.7,0.000179405
31:12.7,0.000127418
31:13.7,0.000105669
31:14.7,8.520553e-05
31:15.7,5.3368123e-05
31:16.7,1.416636e-05
31:17.7,2.8836155e-05
31:18.7,2.6726579e-05
31:19.7,1.644499e-05
31:20.7,-1.25E-05
31:21.7,-1.53E-05
31:22.7,-4.74E-05
31:23.7,-8.34E-05
31:24.7,-7.86E-05
31:25.7,-7.88E-05
31:26.7,-0.00010262
31:27.7,-9.68E-05
31:28.7,-7.79E-05
31:29.7,-6.73E-05
31:30.7,-5.39E-05
31:31.7,-8.35E-05
31:32.7,-0.000121227
31:33.7,-0.000159497
31:34.7,-0.000187691
31:35.7,-0.000195479
31:36.7,-0.000196919
31:37.7,-0.00019417
31:38.7,-0.000201627
31:39.7,-0.000196708
31:40.7,-0.000222165
31:41.7,-0.000281311
31:42.7,-0.000317727
31:43.7,-0.000320674
31:44.7,-0.000309405
31:45.7,-0.000351479
31:46.7,-0.000402251
31:47.7,-0.000403401
31:48.7,-0.00039389
31:49.6,-0.000403533
31:50.6,-0.000414217
31:51.6,-0.000410989
31:52.6,-0.000442657
31:53.6,-0.000442459
31:54.6,-0.000457764
31:55.6,-0.000474877
31:56.6,-0.000497272
31:57.6,-0.000521206
31:58.6,-0.000568978
31:59.6,-0.000553634
32:00.6,-0.000548923
32:01.6,-0.000550143
32:02.6,-0.000585136
32:03.6,-0.000574446
32:04.6,-0.000557872
32:05.6,-0.000562046
32:06.6,-0.000579898
32:07.6,-0.000581038
32:08.6,-0.000611463
32:09.6,-0.000647718
32:10.6,-0.000649336
32:11.6,-0.000661845
32:12.6,-0.000687992
32:13.6,-0.000689877
32:14.6,-0.000679764
32:15.6,-0.000650351
32:16.6,-0.000645417
32:17.6,-0.000650685
32:18.6,-0.000637859
32:19.6,-0.000664274
32:20.6,-0.00067807
32:21.6,-0.000702925
32:22.6,-0.000725146
32:23.6,-0.000721976
32:24.6,-0.000713959
32:25.6,-0.000726953
32:26.6,-0.000679835
32:27.6,-0.000674877
32:28.6,-0.00065943
32:29.6,-0.000661794
32:30.6,-0.000661211
32:31.6,-0.000618945
32:32.6,-0.000616356
32:33.6,-0.000626737
32:34.6,-0.000651681
32:35.6,-0.000637334
32:36.6,-0.000631773
32:37.6,-0.000626135
32:38.6,-0.000607199
32:39.6,-0.000618415
32:40.6,-0.000627575
32:41.6,-0.000632427
32:42.6,-0.000636065
32:43.6,-0.000613158
32:44.6,-0.000584408
32:45.6,-0.000596349
32:46.6,-0.000577151
32:47.6,-0.000561473
32:48.6,-0.000599449
32:49.6,-0.000609742
32:50.5,-0.000622278
32:51.5,-0.000640769
32:52.5,-0.000662955
32:53.5,-0.000643662
32:54.5,-0.000662472
32:55.5,-0.00067107
32:56.5,-0.000654426
32:57.5,-0.000639468
32:58.5,-0.000626284
32:59.5,-0.000601582
33:00.5,-0.000561592
33:01.5,-0.000563301
33:02.5,-0.000557442
33:03.5,-0.0005446
33:04.5,-0.000551699
33:05.5,-0.000557761
33:06.5,-0.000523471
33:07.5,-0.000523589
33:08.5,-0.00052773
33:09.5,-0.000545425
33:10.5,-0.000546707
33:11.5,-0.000548018
33:12.5,-0.000558821
33:13.5,-0.000556708
33:14.5,-0.000563303
33:15.5,-0.000557305
33:16.5,-0.000555494
33:17.5,-0.000558369
33:18.5,-0.000540747
33:19.5,-0.000575054
33:20.5,-0.000597096
33:21.5,-0.000587121
33:22.5,-0.000591653
33:23.5,-0.000590143
33:24.5,-0.000588999
33:25.5,-0.000596328
33:26.5,-0.000588766
33:27.5,-0.000571895
33:28.5,-0.000558443
33:29.5,-0.000531429
33:30.5,-0.000514024
33:31.5,-0.000479485
33:32.5,-0.000484044
33:33.5,-0.000493372
33:34.5,-0.000493477
33:35.5,-0.000494886
33:36.5,-0.000458224
33:37.5,-0.000439471
33:38.5,-0.000425426
33:39.5,-0.000420168
33:40.5,-0.000445478
33:41.5,-0.000446505
33:42.5,-0.000437425
33:43.5,-0.000412813
33:44.5,-0.000432272
33:45.5,-0.000435818
33:46.5,-0.000435226
33:47.5,-0.000443081
33:48.5,-0.000469888
33:49.5,-0.000452294
33:50.5,-0.000431499
33:51.4,-0.000423927
33:52.4,-0.00041697
33:53.4,-0.000417318
33:54.4,-0.000432551
33:55.4,-0.000459304
33:56.4,-0.000452359
33:57.4,-0.00047447
33:58.4,-0.000481829
33:59.4,-0.000454706
34:00.4,-0.00044639
34:01.4,-0.000429222
34:02.4,-0.000437211
34:03.4,-0.000421237
34:04.4,-0.000390332
34:05.4,-0.000371291
34:06.4,-0.000364123
34:07.4,-0.000355415
34:08.4,-0.000385054
34:09.4,-0.000376635
34:10.4,-0.00040025
34:11.4,-0.000410081
34:12.4,-0.000396018
34:13.4,-0.00039376
34:14.4,-0.000383524
34:15.4,-0.000390574
34:16.4,-0.000404831
34:17.4,-0.000411352
34:18.4,-0.000400198
34:19.4,-0.00039263
34:20.4,-0.000401326
34:21.4,-0.000403572
34:22.4,-0.000415223
34:23.4,-0.000424105
34:24.4,-0.000429628
34:25.4,-0.000411381
34:26.4,-0.000405281
34:27.4,-0.00038499
34:28.4,-0.000351693
34:29.4,-0.000365212
34:30.4,-0.000361858
34:31.4,-0.000374749
34:32.4,-0.000352911
34:33.4,-0.000312304
34:34.4,-0.000278506
34:35.4,-0.000266423
34:36.4,-0.000260814
34:37.4,-0.000252953
34:38.4,-0.000248586
34:39.4,-0.000244811
34:40.4,-0.000265356
34:41.4,-0.000282374
34:42.4,-0.000284998
34:43.4,-0.000311625
34:44.4,-0.000301095
34:45.4,-0.000294016
34:46.4,-0.000309839
34:47.4,-0.000313883
34:48.4,-0.000295739
34:49.4,-0.000291501
34:50.4,-0.000292453
34:51.4,-0.000270365
34:52.3,-0.000278174
34:53.3,-0.000279175
34:54.3,-0.000281753
34:55.3,-0.000257648
34:56.3,-0.00023525
34:57.3,-0.000239664
34:58.3,-0.000241304
34:59.3,-0.000231002
35:00.3,-0.000245959
35:01.3,-0.000255959
35:02.3,-0.000257202
35:03.3,-0.000259282
35:04.3,-0.000265253
35:05.3,-0.000279451
35:06.3,-0.000271918
35:07.3,-0.000264744
35:08.3,-0.000259054
35:09.3,-0.000256324
35:10.3,-0.000282924
35:11.3,-0.000303774
35:12.3,-0.000287263
35:13.3,-0.000287812
35:14.3,-0.000297792
35:15.3,-0.000313442
35:16.3,-0.00031454
35:17.3,-0.000323364
35:18.3,-0.000323232
35:19.3,-0.000318898
35:20.3,-0.000328935
35:21.3,-0.000334122
35:22.3,-0.000327078
35:23.3,-0.00030096
35:24.3,-0.000295148
35:25.3,-0.000292319
35:26.3,-0.000290129
35:27.3,-0.000280435
35:28.3,-0.000279121
35:29.3,-0.000280209
35:30.3,-0.000295295
35:31.3,-0.000325977
35:32.3,-0.000324258
35:33.3,-0.000325826
35:34.3,-0.000326834
35:35.3,-0.000340846
35:36.3,-0.000361769
35:37.3,-0.000366112
35:38.3,-0.000364729
35:39.3,-0.000351476
35:40.3,-0.000364238
35:41.3,-0.00036449
35:42.3,-0.000369066
35:43.3,-0.000373081
35:44.3,-0.000387519
35:45.3,-0.000371665
35:46.3,-0.000342342
35:47.3,-0.000339699
35:48.3,-0.000346114
35:49.3,-0.000354771
35:50.3,-0.000351409
35:51.3,-0.000346123
35:52.3,-0.000324203
35:53.2,-0.000314534
35:54.2,-0.000308898
35:55.2,-0.000317596
35:56.2,-0.000304304
35:57.2,-0.000307087
35:58.2,-0.000318478
35:59.2,-0.000312156
36:00.2,-0.000306914
36:01.2,-0.000296986
36:02.2,-0.000315769
36:03.2,-0.000317292
36:04.2,-0.000336023
36:05.2,-0.000342088
36:06.2,-0.000330556
36:07.2,-0.000317297
36:08.2,-0.000329162
36:09.2,-0.000350019
36:10.2,-0.000333438
36:11.2,-0.0003301
36:12.2,-0.000333338
36:13.2,-0.00033788
36:14.2,-0.000321015
36:15.2,-0.000318901
36:16.2,-0.000299294
36:17.2,-0.000303041
36:18.2,-0.000323488
36:19.2,-0.00032086
36:20.2,-0.000297773
36:21.2,-0.000304241
36:22.2,-0.000316494
36:23.2,-0.000331673
36:24.2,-0.000354302
36:25.2,-0.000351739
36:26.2,-0.000368382
36:27.2,-0.000378374
36:28.2,-0.000397344
36:29.2,-0.000403621
36:30.2,-0.000426324
36:31.2,-0.000459675
36:32.2,-0.000443951
36:33.2,-0.000420642
36:34.2,-0.000433691
36:35.2,-0.000425149
36:36.2,-0.000420336
36:37.2,-0.000433921
36:38.2,-0.000445327
36:39.2,-0.000472215
36:40.2,-0.000482671
36:41.2,-0.0004946
36:42.2,-0.000509006
36:43.2,-0.000502214
36:44.2,-0.000520188
36:45.2,-0.000535727
36:46.2,-0.000552613
36:47.2,-0.000564565
36:48.2,-0.000564118
36:49.2,-0.000554851
36:50.2,-0.000564853
36:51.2,-0.000577234
36:52.2,-0.000623437
36:53.2,-0.000619351
36:54.1,0
36:55.1,-2.82E-05
36:56.1,-1.02E-05
36:57.1,9.259388e-06
36:58.1,2.4822764e-05
36:59.1,1.8617811e-05
37:00.1,-6.91E-06
37:01.1,5.219397e-06
37:02.1,9.754407e-06
37:03.1,3.9433482e-05
37:04.1,3.9053913e-05
37:05.1,2.8431086e-05
37:06.1,-1.29E-05
37:07.1,-1.68E-05
37:08.1,-3.19E-06
37:09.1,7.881832e-06
37:10.1,-2.08E-05
37:11.1,-2.68E-05
37:12.1,-2.08E-05
37:13.1,-4.55E-05
37:14.1,-6.40E-05
37:15.1,-6.51E-05
37:16.1,-8.33E-05
37:17.1,-0.000102863
37:18.1,-8.48E-05
37:19.1,-5.68E-05
37:20.1,-6.02E-05
37:21.1,-6.74E-05
37:22.1,-9.62E-05
37:23.1,-9.30E-05
37:24.1,-9.53E-05
37:25.1,-7.48E-05
37:26.1,-6.12E-05
37:27.1,-5.82E-05
37:28.1,-6.85E-05
37:29.1,-4.83E-05
37:30.1,-6.47E-05
37:31.1,-5.82E-05
37:32.1,-5.73E-05
37:33.1,-6.00E-05
37:34.1,-7.25E-05
37:35.1,-8.44E-05
37:36.1,-8.80E-05
37:37.1,-0.000114518
37:38.1,-0.000117802
37:39.1,-0.000103025
37:40.1,-9.36E-05
37:41.1,-7.81E-05
37:42.1,-6.69E-05
37:43.1,-6.99E-05
37:44.1,-5.52E-05
37:45.1,-2.91E-05
37:46.1,-1.47E-05
37:47.1,-2.39E-05
37:48.1,-3.33E-05
37:49.1,-7.74E-06
37:50.1,1.0369417e-05
37:51.1,1.8636252e-05
37:52.1,1.2820349e-05
37:53.1,1.0926818e-05
37:54.1,-1.20E-05
37:55.0,-1.63E-05
37:56.0,4.2562187e-06
37:57.0,1.5438225e-06
37:58.0,9.209246e-06
37:59.0,2.6529053e-05
38:00.0,4.618587e-05
38:01.0,5.7867237e-05
38:02.0,9.4325645e-05
38:03.0,8.85217e-05
38:04.0,8.022441e-05
38:05.0,9.314743e-05
38:06.0,9.031172e-05
38:07.0,9.695754e-05
38:08.0,0.000107388
38:09.0,0.00010824
38:10.0,0.000128046
38:11.0,0.000137682
38:12.0,0.000139728
38:13.0,0.000124664
38:14.0,0.000128307
38:15.0,0.000139914
38:16.0,0.000121072
38:17.0,0.000121211
38:18.0,0.000148389
38:19.0,0.000149458
38:20.0,0.000135889
38:21.0,0.00014611
38:22.0,0.000178427
38:23.0,0.00017778
38:24.0,0.000180804
38:25.0,0.000199379
38:26.0,0.000187049
38:27.0,0.000196604
38:28.0,0.000223955
38:29.0,0.0002353
38:30.0,0.000250196
38:31.0,0.000270893
38:32.0,0.000268537
38:33.0,0.000262769
38:34.0,0.000263417
38:35.0,0.000251562
38:36.0,0.000273894
38:37.0,0.000288268
38:38.0,0.000318014
38:39.0,0.000360515
38:40.0,0.000360902
38:41.0,0.000345264
38:42.0,0.00031913
38:43.0,0.000297196
38:44.0,0.000300526
38:45.0,0.000323427
38:46.0,0.000314065
38:47.0,0.000299839
38:48.0,0.000304026
38:49.0,0.000270946
38:50.0,0.000282268
38:51.0,0.0002531
38:52.0,0.000214625
38:53.0,0.000222129
38:54.0,0.00023026
38:55.0,0.000224281
38:56.0,0.000234024
38:56.9,0.000257738
38:57.9,0.000276694
38:58.9,0.000257427
38:59.9,0.000267389
39:00.9,0.000224492
39:01.9,0.000201712
39:02.9,0.000212458
39:03.9,0.000203611
39:04.9,0.000205962
39:05.9,0.000201287
39:06.9,0.000208355
39:07.9,0.000218971
39:08.9,0.000189674
39:09.9,0.000186402
39:10.9,0.000162769
39:11.9,0.000146126
39:12.9,0.000127754
39:13.9,0.000133078
39:14.9,0.000150482
39:15.9,0.000176528
39:16.9,0.000171948
39:17.9,0.000198381
39:18.9,0.000186198
39:19.9,0.000177167
39:20.9,0.000182062
39:21.9,0.000183271
39:22.9,0.000194267
39:23.9,0.000194658
39:24.9,0.000188246
39:25.9,0.00018684
39:26.9,0.000195824
39:27.9,0.000199088
39:28.9,0.000172516
39:29.9,0.000155029
39:30.9,0.000149386
39:31.9,0.000133255
39:32.9,0.000136253
39:33.9,0.000153073
39:34.9,0.00016212
39:35.9,0.000154793
39:36.9,0.000155848
39:37.9,0.000138952
39:38.9,0.000141551
39:39.9,0.000141218
39:40.9,0.000152484
39:41.9,0.000161219
39:42.9,0.000180222
39:43.9,0.000194715
39:44.9,0.000207396
39:45.9,0.000207173
39:46.9,0.000213394
39:47.9,0.000210426
39:48.9,0.000231928
39:49.9,0.000243461
39:50.9,0.000257814
39:51.9,0.00027482
39:52.9,0.000275591
39:53.9,0.000283717
39:54.9,0.000271534
39:55.9,0.000261711
39:56.9,0.000252085
39:57.8,0.000240688
39:58.8,0.000229618
39:59.8,0.000219201
40:00.8,0.000236539
40:01.8,0.000240062
40:02.8,0.000247562
40:03.8,0.00024811
40:04.8,0.000221818
40:05.8,0.00020382
40:06.8,0.000195393
40:07.8,0.000208938
40:08.8,0.000253338
40:09.8,0.000262214
40:10.8,0.000232816
40:11.8,0.000236823
40:12.8,0.000247649
40:13.8,0.00023728
40:14.8,0.000227201
40:15.8,0.000253904
40:16.8,0.000251201
40:17.8,0.000248504
40:18.8,0.000247507
40:19.8,0.000262833
40:20.8,0.000264438
40:21.8,0.000264248
40:22.8,0.000271552
40:23.8,0.000278003
40:24.8,0.000260163
40:25.8,0.000240968
40:26.8,0.000223694
40:27.8,0.000207306
40:28.8,0.00020555
40:29.8,0.000202914
40:30.8,0.000190408
40:31.8,0.000188779
40:32.8,0.000183119
40:33.8,0.000174692
40:34.8,0.000200864
40:35.8,0.000202594
40:36.8,0.000186112
40:37.8,0.000205541
40:38.8,0.000204875
40:39.8,0.000215087
40:40.8,0.000208718
40:41.8,0.000205319
40:42.8,0.000177769
40:43.8,0.000167844
40:44.8,0.000130166
40:45.8,0.000118135
40:46.8,0.000134434
40:47.8,0.000127463
40:48.8,0.000118627
40:49.8,0.000151573
40:50.8,0.000183756
40:51.8,0.000209377
40:52.8,0.000206829
40:53.8,0.000189382
40:54.8,0.00019375
40:55.8,0.0002019
40:56.8,0.00019606
40:57.8,0.000161695
40:58.7,0.000176978
40:59.7,0.000179228
41:00.7,0.000183426
41:01.7,0.000166021
41:02.7,0.000149623
41:03.7,0.000163899
41:04.7,0.000160842
41:05.7,0.000147069
41:06.7,0.000157406
41:07.7,0.00017041
41:08.7,0.000171476
41:09.7,0.000161499
41:10.7,0.000186574
41:11.7,0.000205829
41:12.7,0.000229362
41:13.7,0.000217044
41:14.7,0.000233321
41:15.7,0.000217262
41:16.7,0.000206033
41:17.7,0.00019865
41:18.7,0.000232231
41:19.7,0.000243669
41:20.7,0.000251079
41:21.7,0.000245381
41:22.7,0.000236812
41:23.7,0.000210068
41:24.7,0.000216324
41:25.7,0.000204594
41:26.7,0.000203917
41:27.7,0.000230307
41:28.7,0.000239575
41:29.7,0.000227809
41:30.7,0.000211833
41:31.7,0.000221388
41:32.7,0.000226604
41:33.7,0.000213591
41:34.7,0.000214035
41:35.7,0.000187593
41:36.7,0.000175429
41:37.7,0.000180167
41:38.7,0.000194388
41:39.7,0.000196813
41:40.7,0.000214191
41:41.7,0.000175261
41:42.7,0.000154627
41:43.7,0.000129869
41:44.7,0.000124992
41:45.7,0.000124942
41:46.7,0.000105258
41:47.7,0.000101479
41:48.7,9.7436925e-05
41:49.7,9.835934e-05
41:50.7,0.000101291
41:51.7,9.489963e-05
41:52.7,0.000113774
41:53.7,0.000118506
41:54.7,0.000118378
41:55.7,0.000123052
41:56.7,0.000129746
41:57.7,0.000140378
41:58.7,0.000155997
41:59.6,0.000140007
42:00.6,0.000144779
42:01.6,0.000123656
42:02.6,0.000128506
42:03.6,9.873065e-05
42:04.6,0.00012089
42:05.6,9.499821e-05
42:06.6,9.745671e-05
42:07.6,8.3063554e-05
42:08.6,7.462715e-05
42:09.6,7.7065975e-05
42:10.6,9.1510665e-05
42:11.6,9.9754834e-05
42:12.6,0.000124167
42:13.6,0.00014745
42:14.6,0.00012933
42:15.6,0.00012113
42:16.6,0.000146113
42:17.6,0.000156704
42:18.6,0.000163094
42:19.6,0.000170838
42:20.6,0.000167581
42:21.6,0.000187344
42:22.6,0.000175798
42:23.6,0.000173044
42:24.6,0.000191482
42:25.6,0.000201763
42:26.6,0.000214016
42:27.6,0.000213417
42:28.6,0.000193853
42:29.6,0.000206422
42:30.6,0.000206824
42:31.6,0.00019923
42:32.6,0.00019719
42:33.6,0.000209933
42:34.6,0.000223294
42:35.6,0.000218204
42:36.6,0.000230549
42:37.6,0.000229179
42:38.6,0.000228893
42:39.6,0.000214637
42:40.6,0.000200457
42:41.6,0.000210023
42:42.6,0.000207582
42:43.6,0.00019217
42:44.6,0.000205616
42:45.6,0.000250228
42:46.6,0.00024294
42:47.6,0.000206826
42:48.6,0.000163722
42:49.6,0.000135232
42:50.6,0.000142971
42:51.6,0.000178131
42:52.6,0.000183553
42:53.6,0.000209176
42:54.6,0.000215025
42:55.6,0.000217069
42:56.6,0.000224612
42:57.6,0.000219389
42:58.6,0.000204869
42:59.6,0.000197698
43:00.5,0.000196025
43:01.5,0.000209909
43:02.5,0.000239318
43:03.5,0.000240064
43:04.5,0.000246369
43:05.5,0.000260662
43:06.5,0.000247972
43:07.5,0.000239113
43:08.5,0.00023567
43:09.5,0.000234612
43:10.5,0.000249244
43:11.5,0.000282898
43:12.5,0.000315428
43:13.5,0.000320451
43:14.5,0.000307014
43:15.5,0.000306064
43:16.5,0.000328022
43:17.5,0.000309156
43:18.5,0.000337989
43:19.5,0.000343477
43:20.5,0.000356694
43:21.5,0.000354663
43:22.5,0.000384509
43:23.5,0.000438478
43:24.5,0.000424141
43:25.5,0.000414241
43:26.5,0.000433601
43:27.5,0.000427404
43:28.5,0.000421299
43:29.5,0.000404594
43:30.5,0.000438497
43:31.5,0.000449772
43:32.5,0.000444084
43:33.5,0.000419936
43:34.5,0.000373707
43:35.5,0.000377427
43:36.5,0.000378469
43:37.5,0.000365809
43:38.5,0.000413718
43:39.5,0.000417023
43:40.5,0.000425064
43:41.5,0.000429617
43:42.5,0.000410424
43:43.5,0.000393612
43:44.5,0.000379232
43:45.5,0.000409401
43:46.5,0.000437641
43:47.5,0.000436403
43:48.5,0.000447678
43:49.5,0.000449353
43:50.5,0.000452342
43:51.5,0.000458179
43:52.5,0.000466063
43:53.5,0.000453986
43:54.5,0.000453343
43:55.5,0.000439367
43:56.5,0.000469663
43:57.5,0.000484483
43:58.5,0.000468538
43:59.5,0.000488553
44:00.5,0.000515457
44:01.4,0.000496308
44:02.4,0.000491958
44:03.4,0.000467442
44:04.4,0.000454682
44:05.4,0.000486126
44:06.4,0.00047662
44:07.4,0.000467945
44:08.4,0.000451954
44:09.4,0.000469839
44:10.4,0.000492653
44:11.4,0.000485177
44:12.4,0.000466083
44:13.4,0.000462713
44:14.4,0.000464448
44:15.4,0.000446561
44:16.4,0.00045015
44:17.4,0.000454672
44:18.4,0.000452512
44:19.4,0.000449349
44:20.4,0.000474148
44:21.4,0.000482828
44:22.4,0.000482642
44:23.4,0.000482974
44:24.4,0.000485376
44:25.4,0.000502628
44:26.4,0.000527481
44:27.4,0.000518839
44:28.4,0.000502227
44:29.4,0.000506935
44:30.4,0.000522154
44:31.4,0.000541756
44:32.4,0.000545087
44:33.4,0.000546706
44:34.4,0.000526632
44:35.4,0.000504283
44:36.4,0.000512242
44:37.4,0.000501167
44:38.4,0.000510335
44:39.4,0.000503318
44:40.4,0.000493465
44:41.4,0.000500093
44:42.4,0.000498618
44:43.4,0.000514941
44:44.4,0.00052759
44:45.4,0.000524172
44:46.4,0.000515317
44:47.4,0.000492199
44:48.4,0.000491209
44:49.4,0.000500711
44:50.4,0.00051752
44:51.4,0.000552568
44:52.4,0.000588737
44:53.4,0.00060461
44:54.4,0.000584963
44:55.4,0.000589691
44:56.4,0.000584279
44:57.4,0.000610628
44:58.4,0.000626083
44:59.4,0.000645304
45:00.4,0.000638717
45:01.4,0.00059549
45:02.3,0.000575056
45:03.3,0.000574998
45:04.3,0.000581315
45:05.3,0.000598028
45:06.3,0.000573881
45:07.3,0.000590792
45:08.3,0.000575249
45:09.3,0.000593058
45:10.3,0.000573603
45:11.3,0.000530636
45:12.3,0.000511642
45:13.3,0.000525074
45:14.3,0.000526711
45:15.3,0.00055873
45:16.3,0.000564253
45:17.3,0.00050363
45:18.3,0.000481799
45:19.3,0.000527105
45:20.3,0.000533243
45:21.3,0.000500963
45:22.3,0.000492519
45:23.3,0.000498488
45:24.3,0.000495765
45:25.3,0.000489951
45:26.3,0.000503016
45:27.3,0.0005146
45:28.3,0.00051375
45:29.3,0.000521287
45:30.3,0.000535753
45:31.3,0.000552407
45:32.3,0.000554489
45:33.3,0.000545812
45:34.3,0.000535169
45:35.3,0.000543991
45:36.3,0.000575903
45:37.3,0.000623632
45:38.3,0.000613053
45:39.3,0.000663037
45:40.3,0.000637581
45:41.3,0.000639651
45:42.3,0.000646441
45:43.3,0.000601422
45:44.3,0.000569763
45:45.3,0.000581004
45:46.3,0.000569704
45:47.3,0.000548862
45:48.3,0.000581979
45:49.3,0.000601747
45:50.3,0.000590115
45:51.3,0.000592225
45:52.3,0.000586072
45:53.3,0.000580151
45:54.3,0.000619183
45:55.3,0.00060596
45:56.3,0.000597128
45:57.3,0.000622404
45:58.3,0.00060791
45:59.3,0.00059216
46:00.3,0.000616037
46:01.3,0.000652357
46:02.3,0.000658672
46:03.2,0.000651602
46:04.2,0.000635494
46:05.2,0.000661937
46:06.2,0.000637227
46:07.2,0.000670422
46:08.2,0.000623647
46:09.2,0.000609271
46:10.2,0.000590167
46:11.2,0.000603186
46:12.2,0.000590375
46:13.2,0.000575094
46:14.2,0.000584777
46:15.2,0.000577852
46:16.2,0.000587865
46:17.2,0.000574101
46:18.2,0.000558831
46:19.2,0.000534234
46:20.2,0.000525937
46:21.2,0.0005374
46:22.2,0.000513342
46:23.2,0.000528579
46:24.2,0.000505169
46:25.2,0.000493416
46:26.2,0.000473199
46:27.2,0.000430245
46:28.2,0.00045814
46:29.2,0.000477727
46:30.2,0.000496141
46:31.2,0.000480034
46:32.2,0.000471386
46:33.2,0.000466093
46:34.2,0.000439926
46:35.2,0.000447704
46:36.2,0.00042934
46:37.2,0.000407626
46:38.2,0.00040981
46:39.2,0.000406405
46:40.2,0.000416179
46:41.2,0.00042951
46:42.2,0.000450659
46:43.2,0.000424491
46:44.2,0.000449427
46:45.2,0.000450979
46:46.2,0.000417936
46:47.2,0.000430145
46:48.2,0.000439249
46:49.2,0.000454476
46:50.2,0.000503198
46:51.2,0.000529968
46:52.2,0.000539313
46:53.2,0.000520746
46:54.2,0
46:55.2,8.611587e-06
46:56.2,2.4970447e-07
46:57.2,1.9821828e-05
46:58.2,3.7683792e-05
46:59.2,4.725602e-05
47:00.2,4.0758634e-05
47:01.2,7.475815e-05
47:02.2,8.041703e-05
47:03.2,6.415215e-05
47:04.2,3.4695204e-05
47:05.1,1.0905983e-05
47:06.1,1.9134917e-05
47:07.1,1.6791513e-05
47:08.1,1.4953518e-05
47:09.1,-6.66E-06
47:10.1,-3.12E-05
47:11.1,-1.52E-05
47:12.1,-5.24E-06
47:13.1,3.438069e-07
47:14.1,-2.27E-05
47:15.1,-4.49E-05
47:16.1,-5.95E-05
47:17.1,-3.84E-05
47:18.1,-4.04E-05
47:19.1,-4.71E-05
47:20.1,-2.78E-05
47:21.1,-5.34E-05
47:22.1,-8.60E-05
47:23.1,-7.54E-05
47:24.1,-5.49E-05
47:25.1,-5.65E-05
47:26.1,-5.91E-05
47:27.1,-6.61E-05
47:28.1,-7.80E-05
47:29.1,-9.53E-05
47:30.1,-8.98E-05
47:31.1,-8.89E-05
47:32.1,-0.000103288
47:33.1,-9.13E-05
47:34.1,-9.99E-05
47:35.1,-7.76E-05
47:36.1,-8.79E-05
47:37.1,-8.77E-05
47:38.1,-8.74E-05
47:39.1,-0.000108908
47:40.1,-0.000125504
47:41.1,-0.000157835
47:42.1,-0.000168304
47:43.1,-0.000191626
47:44.1,-0.000190247
47:45.1,-0.000192584
47:46.1,-0.000180287
47:47.1,-0.000142983
47:48.1,-0.000143504
47:49.1,-0.000162515
47:50.1,-0.000159813
47:51.1,-0.000133727
47:52.1,-0.000105588
47:53.1,-0.000116844
47:54.1,-0.000137828
47:55.1,-0.000145276
47:56.1,-0.000145464
47:57.1,-0.000124789
47:58.1,-0.00012489
47:59.1,-0.00012054
48:00.1,-0.000129895
48:01.1,-0.000117459
48:02.1,-0.00014473
48:03.1,-0.000118359
48:04.1,-0.000117635
48:05.1,-0.000106689
48:06.0,-9.81E-05
48:07.0,-9.87E-05
48:08.0,-0.000118293
48:09.0,-0.000112714
48:10.0,-0.000127053
48:11.0,-0.000148615
48:12.0,-0.00014911
48:13.0,-0.000139025
48:14.0,-0.000128521
48:15.0,-0.000124191
48:16.0,-0.000119191
48:17.0,-0.000151217
48:18.0,-0.000162778
