Time,Ch245-247
01:54.8,-0.000184416
01:55.8,-0.000184741
01:56.8,-0.000168671
01:57.8,-0.000184816
01:58.8,-0.00018747
01:59.8,-0.000170786
02:00.8,-0.000160426
02:01.8,-0.000163663
02:02.8,-0.000162529
02:03.8,-0.000158126
02:04.8,-0.000165388
02:05.8,-0.000166388
02:06.8,-0.000147605
02:07.8,-0.000146597
02:08.8,-0.000143675
02:09.8,-0.000149123
02:10.8,-0.000143196
02:11.8,-0.000156166
02:12.8,-0.000136868
02:13.8,-0.000123567
02:14.8,-0.000126007
02:15.8,-0.000131723
02:16.8,-0.000138652
02:17.8,-0.000126518
02:18.8,-0.000120745
02:19.7,-0.00012713
02:20.7,-0.000128085
02:21.7,-0.000107775
02:22.7,-8.70E-05
02:23.7,-6.72E-05
02:24.7,-8.49E-05
02:25.7,-7.16E-05
02:26.7,-7.64E-05
02:27.7,-7.33E-05
02:28.7,-7.21E-05
02:29.7,-7.55E-05
02:30.7,-7.81E-05
02:31.7,-7.01E-05
02:32.7,-6.16E-05
02:33.7,-8.33E-05
02:34.7,-8.17E-05
02:35.7,-8.30E-05
02:36.7,-7.04E-05
02:37.7,-6.56E-05
02:38.7,-5.20E-05
02:39.7,-4.74E-05
02:40.7,-5.50E-05
02:41.7,-5.82E-05
02:42.7,-6.06E-05
02:43.7,-4.52E-05
02:44.7,-5.02E-05
02:45.7,-6.08E-05
02:46.7,-4.65E-05
02:47.7,-5.11E-05
02:48.7,-7.11E-05
02:49.7,-8.48E-05
02:50.7,-7.80E-05
02:51.7,-6.10E-05
02:52.7,-4.77E-05
02:53.7,-6.07E-05
02:54.7,-6.33E-05
02:55.7,-5.53E-05
02:56.7,-4.13E-05
02:57.7,-5.12E-05
02:58.7,-7.08E-05
02:59.7,-5.64E-05
03:00.7,-2.59E-05
03:01.7,-2.93E-05
03:02.7,-1.43E-05
03:03.7,-1.20E-06
03:04.7,-4.78E-06
03:05.7,-1.20E-05
03:06.7,5.2630385e-06
03:07.7,1.4852935e-05
03:08.7,1.679557e-05
03:09.7,-2.95E-07
03:10.7,-2.87E-05
03:11.7,-3.53E-05
03:12.7,-4.05E-05
03:13.7,-3.14E-05
03:14.7,-1.66E-05
03:15.7,-1.28E-05
03:16.7,-4.71E-07
03:17.7,-1.51E-05
03:18.7,-3.21E-05
03:19.7,-1.89E-05
03:20.6,-8.02E-06
03:21.6,-2.07E-06
03:22.6,-4.78E-06
03:23.6,-2.39E-05
03:24.6,-4.01E-05
03:25.6,-2.54E-05
03:26.6,-2.68E-05
03:27.6,-3.99E-05
03:28.6,-5.45E-05
03:29.6,-4.29E-05
03:30.6,-5.20E-05
03:31.6,-5.20E-05
03:32.6,-5.04E-05
03:33.6,-3.79E-05
03:34.6,-2.66E-05
03:35.6,-2.68E-05
03:36.6,-3.10E-05
03:37.6,-3.09E-05
03:38.6,-2.15E-05
03:39.6,-8.77E-06
03:40.6,-2.16E-05
03:41.6,-1.62E-05
03:42.6,5.716718e-06
03:43.6,8.752537e-06
03:44.6,3.774742e-06
03:45.6,2.3034914e-05
03:46.6,3.5209854e-05
03:47.6,3.293596e-05
03:48.6,5.765091e-05
03:49.6,7.721641e-05
03:50.6,6.3512205e-05
03:51.6,7.6991026e-05
03:52.6,9.722697e-05
03:53.6,0.000106179
03:54.6,0.000114229
03:55.6,0.000107399
03:56.6,9.29494e-05
03:57.6,0.000111166
03:58.6,0.000108936
03:59.6,0.000113219
04:00.6,9.899324e-05
04:01.6,0.000112086
04:02.6,0.000126314
04:03.6,0.000129493
04:04.6,0.0001428
04:05.6,0.000119008
04:06.6,0.000116203
04:07.6,0.000128502
04:08.6,0.000129414
04:09.6,0.000133001
04:10.6,0.000123597
04:11.6,0.000130067
04:12.6,0.000118879
04:13.6,0.000122864
04:14.6,0.000129957
04:15.6,0.000144992
04:16.6,0.000140996
04:17.6,0.000151579
04:18.6,0.000158395
04:19.6,0.000160252
04:20.6,0.000144845
04:21.5,0.000178273
04:22.5,0.000169823
04:23.5,0.000150173
04:24.5,0.000162068
04:25.5,0.000167486
04:26.5,0.000159377
04:27.5,0.000168897
04:28.5,0.000195538
04:29.5,0.000183709
04:30.5,0.000206607
04:31.5,0.000199455
04:32.5,0.000186281
04:33.5,0.000180181
04:34.5,0.000170051
04:35.5,0.000164082
04:36.5,0.000179063
04:37.5,0.000155405
04:38.5,0.000166389
04:39.5,0.000156265
04:40.5,0.000143873
04:41.5,0.000154523
04:42.5,0.000135191
04:43.5,0.000134918
04:44.5,0.000126479
04:45.5,8.9070265e-05
04:46.5,7.8735226e-05
04:47.5,8.359922e-05
04:48.5,9.1937174e-05
04:49.5,0.000110808
04:50.5,0.000127627
04:51.5,0.000146713
04:52.5,0.000163367
04:53.5,0.000154311
04:54.5,0.000143625
04:55.5,0.000159554
04:56.5,0.000172265
04:57.5,0.000196189
04:58.5,0.000228275
04:59.5,0.000239157
05:00.5,0.00023682
05:01.5,0.00024199
05:02.5,0.000268949
05:03.5,0.000264397
05:04.5,0.000255993
05:05.5,0.000276757
05:06.5,0.000277491
05:07.5,0.000266198
05:08.5,0.000258796
05:09.5,0.000234287
05:10.5,0.000242377
05:11.5,0.000242208
05:12.5,0.000260291
05:13.5,0.000273956
05:14.5,0.00026176
05:15.5,0.000274195
05:16.5,0.000279117
05:17.5,0.00027773
05:18.5,0.000318794
05:19.5,0.00032056
05:20.5,0.000333523
05:21.5,0.000324409
05:22.5,0.000314794
05:23.4,0.000323844
05:24.4,0.000334549
05:25.4,0.000336429
05:26.4,0.000330668
05:27.4,0.000325255
05:28.4,0.000334694
05:29.4,0.000352699
05:30.4,0.00035472
05:31.4,0.000338139
05:32.4,0.000347856
05:33.4,0.000335347
05:34.4,0.000320476
05:35.4,0.000310613
05:36.4,0.000317258
05:37.4,0.00032586
05:38.4,0.000310839
05:39.4,0.000315697
05:40.4,0.000310714
05:41.4,0.000309553
05:42.4,0.000303213
05:43.4,0.000297733
05:44.4,0.000308686
05:45.4,0.000302041
05:46.4,0.000337785
05:47.4,0.000338543
05:48.4,0.000333004
05:49.4,0.000314193
05:50.4,0.000322046
05:51.4,0.000311421
05:52.4,0.000329653
05:53.4,0.000339835
05:54.4,0.000306527
05:55.4,0.000306004
05:56.4,0.000313868
05:57.4,0.000324627
05:58.4,0.000335153
05:59.4,0.000289254
06:00.4,0.000282926
06:01.4,0.000296291
06:02.4,0.000285183
06:03.4,0.000291118
06:04.4,0.000299
06:05.4,0.000278838
06:06.4,0.000292086
06:07.4,0.000312732
06:08.4,0.000330572
06:09.4,0.000324119
06:10.4,0.00031625
06:11.4,0.000314936
06:12.4,0.000311515
06:13.4,0.000315853
06:14.4,0.000293572
06:15.4,0.000305972
06:16.4,0.000331004
06:17.4,0.000310905
06:18.4,0.000330542
06:19.4,0.00032351
06:20.4,0.000324423
06:21.4,0.000311814
06:22.4,0.000319221
06:23.4,0.000326886
06:24.3,0.00034716
06:25.3,0.000343878
06:26.3,0.000342327
06:27.3,0.000334388
06:28.3,0.000330308
06:29.3,0.000311004
06:30.3,0.000301017
06:31.3,0.000299589
06:32.3,0.000276191
06:33.3,0.000257788
06:34.3,0.000264668
06:35.3,0.000264341
06:36.3,0.000277038
06:37.3,0.000270753
06:38.3,0.000268557
06:39.3,0.000268101
06:40.3,0.000248262
06:41.3,0.000236333
06:42.3,0.000229535
06:43.3,0.00022649
06:44.3,0.000220933
06:45.3,0.00021752
06:46.3,0.000213455
06:47.3,0.000209112
06:48.3,0.000181342
06:49.3,0.000216251
06:50.3,0.000217678
06:51.3,0.000227047
06:52.3,0.000248994
06:53.3,0.000236372
06:54.3,0
06:55.3,-4.94E-05
06:56.3,-5.69E-05
06:57.3,-5.52E-05
06:58.3,-5.63E-05
06:59.3,-3.64E-05
07:00.3,-5.87E-05
07:01.3,-5.78E-05
07:02.3,-4.61E-05
07:03.3,-3.24E-05
07:04.3,-3.95E-05
07:05.3,-3.88E-05
07:06.3,-3.91E-05
07:07.3,-5.06E-05
07:08.3,-3.85E-05
07:09.3,-5.13E-05
07:10.3,-5.17E-05
07:11.3,-4.95E-05
07:12.3,-5.48E-05
07:13.3,-5.89E-05
07:14.3,-5.95E-05
07:15.3,-6.22E-05
07:16.3,-6.59E-05
07:17.3,-7.13E-05
07:18.3,-6.68E-05
07:19.3,-7.77E-05
07:20.3,-6.01E-05
07:21.3,-5.86E-05
07:22.3,-7.28E-05
07:23.3,-8.91E-05
07:24.3,-9.80E-05
07:25.2,-0.000124241
07:26.2,-0.000119871
07:27.2,-0.000112621
07:28.2,-0.000110338
07:29.2,-9.27E-05
07:30.2,-9.77E-05
07:31.2,-8.96E-05
07:32.2,-6.75E-05
07:33.2,-5.06E-05
07:34.2,-5.17E-05
07:35.2,-6.34E-05
07:36.2,-6.28E-05
07:37.2,-7.05E-05
07:38.2,-6.90E-05
07:39.2,-6.66E-05
07:40.2,-5.11E-05
07:41.2,-2.81E-05
07:42.2,-2.81E-06
07:43.2,1.1614229e-05
07:44.2,1.20997665e-05
07:45.2,-9.37E-07
07:46.2,-1.24E-05
07:47.2,5.0214896e-07
07:48.2,1.56587e-05
07:49.2,5.1468305e-05
07:50.2,8.8108405e-05
07:51.2,0.000100867
07:52.2,7.9701524e-05
07:53.2,5.7007303e-05
07:54.2,4.618101e-05
07:55.2,3.3791486e-05
07:56.2,3.6945054e-05
07:57.2,3.7281185e-05
07:58.2,4.6333247e-05
07:59.2,5.4702905e-05
08:00.2,7.151761e-05
08:01.2,6.1484105e-05
08:02.2,5.4693308e-05
08:03.2,5.15492e-05
08:04.2,4.8113194e-05
08:05.2,4.5588462e-05
08:06.2,7.477701e-05
08:07.2,5.9242997e-05
08:08.2,4.530119e-05
08:09.2,5.786666e-05
08:10.2,4.5108627e-05
08:11.2,5.0386658e-05
08:12.2,5.052884e-05
08:13.2,4.815218e-05
08:14.2,4.421159e-05
08:15.2,4.4188466e-05
08:16.2,5.1722487e-05
08:17.2,4.2781663e-05
08:18.2,2.7972725e-05
08:19.2,3.483151e-05
08:20.2,5.0635015e-05
08:21.2,5.8184054e-05
08:22.2,6.1300605e-05
08:23.2,3.9137012e-05
08:24.2,3.587968e-05
08:25.2,2.0619109e-05
08:26.1,8.991621e-06
08:27.1,-2.26E-05
08:28.1,3.2122895e-07
08:29.1,-1.03E-05
08:30.1,-2.30E-05
08:31.1,-3.55E-05
08:32.1,-4.28E-05
08:33.1,-2.59E-05
08:34.1,-2.78E-05
08:35.1,-1.81E-05
08:36.1,-2.05E-05
08:37.1,-2.29E-05
08:38.1,-3.44E-05
08:39.1,-2.86E-05
08:40.1,-3.03E-05
08:41.1,-5.38E-05
08:42.1,-7.41E-05
08:43.1,-9.87E-05
08:44.1,-0.000122189
08:45.1,-0.00013167
08:46.1,-0.000118736
08:47.1,-0.000110938
08:48.1,-0.000126017
08:49.1,-0.000122489
08:50.1,-0.000121193
08:51.1,-0.000135904
08:52.1,-0.000134543
08:53.1,-0.000140923
08:54.1,-0.000149834
08:55.1,-0.00013261
08:56.1,-0.000141333
08:57.1,-0.000143142
08:58.1,-0.000141371
08:59.1,-0.00016283
09:00.1,-0.000181988
09:01.1,-0.000193217
09:02.1,-0.000193786
09:03.1,-0.00019208
09:04.1,-0.000180538
09:05.1,-0.000177228
09:06.1,-0.000181184
09:07.1,-0.000156072
09:08.1,-0.000149322
09:09.1,-0.000174932
09:10.1,-0.000175703
09:11.1,-0.000178107
09:12.1,-0.000167199
09:13.1,-0.000170657
09:14.1,-0.000169402
09:15.1,-0.000163789
09:16.1,-0.000139298
09:17.1,-0.000136715
09:18.1,-0.000148875
09:19.1,-0.00013583
09:20.1,-0.000138323
09:21.1,-0.000118944
09:22.1,-0.000129725
09:23.1,-0.000112051
09:24.1,-0.000122528
09:25.1,-0.000103356
09:26.1,-8.09E-05
09:27.0,-8.09E-05
09:28.0,-6.22E-05
09:29.0,-3.72E-05
09:30.0,-2.73E-05
09:31.0,-2.26E-05
09:32.0,-2.94E-05
09:33.0,-3.12E-05
09:34.0,-3.33E-05
09:35.0,-2.91E-05
09:36.0,-2.59E-05
09:37.0,-3.65E-05
09:38.0,-4.73E-05
09:39.0,-6.36E-05
09:40.0,-5.99E-05
09:41.0,-6.96E-05
09:42.0,-7.74E-05
09:43.0,-6.41E-05
09:44.0,-4.90E-05
09:45.0,-4.51E-05
09:46.0,-2.70E-05
09:47.0,-4.38E-05
09:48.0,-5.34E-05
09:49.0,-3.99E-05
09:50.0,-4.19E-05
09:51.0,-5.77E-05
09:52.0,-4.70E-05
09:53.0,-4.95E-05
09:54.0,-5.23E-05
09:55.0,-7.23E-05
09:56.0,-8.72E-05
09:57.0,-5.94E-05
09:58.0,-4.63E-05
09:59.0,-5.46E-05
10:00.0,-8.34E-05
10:01.0,-6.34E-05
10:02.0,-7.10E-05
10:03.0,-6.20E-05
10:04.0,-7.26E-05
10:05.0,-7.00E-05
10:06.0,-7.10E-05
10:07.0,-6.55E-05
10:08.0,-6.27E-05
10:09.0,-5.14E-05
10:10.0,-6.69E-05
10:11.0,-7.57E-05
10:12.0,-6.57E-05
10:13.0,-6.15E-05
10:14.0,-7.24E-05
10:15.0,-8.64E-05
10:16.0,-7.18E-05
10:17.0,-7.93E-05
10:18.0,-7.77E-05
10:19.0,-5.70E-05
10:20.0,-6.96E-05
10:21.0,-7.26E-05
10:22.0,-6.34E-05
10:23.0,-6.83E-05
10:24.0,-6.17E-05
10:25.0,-5.50E-05
10:26.0,-3.93E-05
10:27.0,-1.63E-05
10:27.9,-1.13E-05
10:28.9,-1.30E-05
10:29.9,-1.76E-05
10:30.9,-1.99E-05
10:31.9,-2.72E-05
10:32.9,-2.96E-05
10:33.9,-4.64E-05
10:34.9,-5.52E-05
10:35.9,-4.81E-05
10:36.9,-1.80E-05
10:37.9,-4.40E-05
10:38.9,-5.29E-05
10:39.9,-5.12E-05
10:40.9,-4.51E-05
10:41.9,-5.14E-05
10:42.9,-5.16E-05
10:43.9,-3.98E-05
10:44.9,-2.90E-05
10:45.9,-2.47E-05
10:46.9,-3.56E-05
10:47.9,-3.91E-05
10:48.9,-1.67E-05
10:49.9,-8.20E-06
10:50.9,-4.22E-06
10:51.9,-2.45E-05
10:52.9,-2.65E-05
10:53.9,-1.04E-05
10:54.9,-1.35E-05
10:55.9,-2.07E-05
10:56.9,-2.60E-05
10:57.9,-1.97E-05
10:58.9,5.232964e-06
10:59.9,7.978469e-06
11:00.9,-6.37E-06
11:01.9,-1.14E-05
11:02.9,-1.90E-05
11:03.9,-2.94E-05
11:04.9,-2.61E-05
11:05.9,-1.84E-05
11:06.9,-4.01E-06
11:07.9,-3.52E-06
11:08.9,3.5367998e-06
11:09.9,4.5046514e-07
11:10.9,-1.44E-05
11:11.9,-9.64E-06
11:12.9,-6.58E-06
11:13.9,-6.39E-06
11:14.9,-1.11E-05
11:15.9,-1.20E-05
11:16.9,-1.47E-07
11:17.9,-1.68E-06
11:18.9,-1.56E-05
11:19.9,-1.51E-05
11:20.9,-3.79E-05
11:21.9,-2.00E-05
11:22.9,-1.81E-06
11:23.9,4.3828304e-06
11:24.9,1.1906233e-05
11:25.9,1.8628822e-05
11:26.9,1.0093927e-05
11:27.9,4.632205e-06
11:28.8,-5.87E-06
11:29.8,-6.09E-06
11:30.8,1.475264e-05
11:31.8,1.47620685e-05
11:32.8,3.3259115e-05
11:33.8,2.529743e-05
11:34.8,2.7179798e-05
11:35.8,4.8086655e-05
11:36.8,5.4136603e-05
11:37.8,6.2626445e-05
11:38.8,6.6818706e-05
11:39.8,6.640073e-05
11:40.8,7.29135e-05
11:41.8,8.3893356e-05
11:42.8,9.0436755e-05
11:43.8,7.954708e-05
11:44.8,7.6952805e-05
11:45.8,7.720282e-05
11:46.8,6.425472e-05
11:47.8,9.380797e-05
11:48.8,9.534379e-05
11:49.8,8.446805e-05
11:50.8,7.938654e-05
11:51.8,6.5357e-05
11:52.8,5.3664196e-05
11:53.8,6.647161e-05
11:54.8,8.074286e-05
11:55.8,7.3674135e-05
11:56.8,7.539865e-05
11:57.8,4.2367206e-05
11:58.8,5.9518712e-05
11:59.8,6.496586e-05
12:00.8,7.7547265e-05
12:01.8,9.13293e-05
12:02.8,0.00012274
12:03.8,0.000131353
12:04.8,0.000123241
12:05.8,0.000116215
12:06.8,0.000127978
12:07.8,0.000148846
12:08.8,0.000178933
12:09.8,0.000172605
12:10.8,0.000150012
12:11.8,0.000114926
12:12.8,0.000110341
12:13.8,0.000135945
12:14.8,0.000127718
12:15.8,0.000124103
12:16.8,0.000127509
12:17.8,0.000158445
12:18.8,0.000153118
12:19.8,0.000168885
12:20.8,0.000194466
12:21.8,0.00017484
12:22.8,0.000181412
12:23.8,0.000177036
12:24.8,0.000169012
12:25.8,0.00017338
12:26.8,0.000166023
12:27.8,0.000163887
12:28.8,0.000184824
12:29.7,0.000176699
12:30.7,0.000167144
12:31.7,0.000197215
12:32.7,0.000186898
12:33.7,0.000171894
12:34.7,0.000198963
12:35.7,0.000200775
12:36.7,0.000175163
12:37.7,0.000165453
12:38.7,0.00017853
12:39.7,0.000183297
12:40.7,0.000197283
12:41.7,0.000194449
12:42.7,0.000144059
12:43.7,0.000102322
12:44.7,0.000137573
12:45.7,0.000129613
12:46.7,0.000142282
12:47.7,0.000139307
12:48.7,0.000143048
12:49.7,0.000148284
12:50.7,0.000170238
12:51.7,0.000173374
12:52.7,0.000159249
12:53.7,0.000168593
12:54.7,0.00015723
12:55.7,0.000138324
12:56.7,0.000107202
12:57.7,0.000107896
12:58.7,0.000123216
12:59.7,0.000124994
13:00.7,0.000161372
13:01.7,0.000152808
13:02.7,0.000153765
13:03.7,0.000124063
13:04.7,0.00011034
13:05.7,8.564826e-05
13:06.7,9.8205215e-05
13:07.7,0.000104624
13:08.7,0.000109453
13:09.7,9.346702e-05
13:10.7,7.0512055e-05
13:11.7,8.565233e-05
13:12.7,0.000110139
13:13.7,0.000110189
13:14.7,0.000122104
13:15.7,8.911854e-05
13:16.7,8.7965986e-05
13:17.7,9.13292e-05
13:18.7,7.7689125e-05
13:19.7,9.261924e-05
13:20.7,8.616245e-05
13:21.7,0.000102127
13:22.7,0.000104477
13:23.7,7.8935765e-05
13:24.7,9.220867e-05
13:25.7,8.749036e-05
13:26.7,4.168065e-05
13:27.7,2.358774e-05
13:28.7,3.9180883e-05
13:29.7,5.4651355e-05
13:30.6,7.230641e-05
13:31.6,5.8959213e-05
13:32.6,3.3143984e-05
13:33.6,6.8909976e-05
13:34.6,6.1027837e-05
13:35.6,4.914934e-05
13:36.6,6.222953e-05
13:37.6,6.827295e-05
13:38.6,7.394747e-05
13:39.6,9.247513e-05
13:40.6,9.2236995e-05
13:41.6,7.950554e-05
13:42.6,8.562058e-05
13:43.6,8.7861896e-05
13:44.6,8.008054e-05
13:45.6,0.000102826
13:46.6,0.000102016
13:47.6,9.121204e-05
13:48.6,0.000115088
13:49.6,0.000125021
13:50.6,0.000105708
13:51.6,9.885165e-05
13:52.6,9.979066e-05
13:53.6,0.000113943
13:54.6,9.937659e-05
13:55.6,9.55505e-05
13:56.6,9.346719e-05
13:57.6,0.000119001
13:58.6,0.000139091
13:59.6,0.000199386
14:00.6,0.000198112
14:01.6,0.000211348
14:02.6,0.000200024
14:03.6,0.000201103
14:04.6,0.000221111
14:05.6,0.000255685
14:06.6,0.000230058
14:07.6,0.00023021
14:08.6,0.000242997
14:09.6,0.00024002
14:10.6,0.000225009
14:11.6,0.000251517
14:12.6,0.000251183
14:13.6,0.000253718
14:14.6,0.000276727
14:15.6,0.000287552
14:16.6,0.000265669
14:17.6,0.000228977
14:18.6,0.00023351
14:19.6,0.000189949
14:20.6,0.00022938
14:21.6,0.000222361
14:22.6,0.000234769
14:23.6,0.000242017
14:24.6,0.000228982
14:25.6,0.000230482
14:26.6,0.000255099
14:27.6,0.000279927
14:28.6,0.000259843
14:29.6,0.000238913
14:30.6,0.000227001
14:31.6,0.000235135
14:32.5,0.000241468
14:33.5,0.000270312
14:34.5,0.000290438
14:35.5,0.000257515
14:36.5,0.000258108
14:37.5,0.000227812
14:38.5,0.000203263
14:39.5,0.000238625
14:40.5,0.000289619
14:41.5,0.000331555
14:42.5,0.000355934
14:43.5,0.000347699
14:44.5,0.00033286
14:45.5,0.00031961
14:46.5,0.00032783
14:47.5,0.00030572
14:48.5,0.000283065
14:49.5,0.000301845
14:50.5,0.000307491
14:51.5,0.000303446
14:52.5,0.000336566
14:53.5,0.000310863
14:54.5,0.000326841
14:55.5,0.000330899
14:56.5,0.00033585
14:57.5,0.000351546
14:58.5,0.000315547
14:59.5,0.000296971
15:00.5,0.000269804
15:01.5,0.000261711
15:02.5,0.000278208
15:03.5,0.000317541
15:04.5,0.000347214
15:05.5,0.000321854
15:06.5,0.000321078
15:07.5,0.000295631
15:08.5,0.000359449
15:09.5,0.000396978
15:10.5,0.000408406
15:11.5,0.000391799
15:12.5,0.000381738
15:13.5,0.000410939
15:14.5,0.000400154
15:15.5,0.000388584
15:16.5,0.000350413
15:17.5,0.000364818
15:18.5,0.000333649
15:19.5,0.00028902
15:20.5,0.000317013
15:21.5,0.000358609
15:22.5,0.000347061
15:23.5,0.000354225
15:24.5,0.000355552
15:25.5,0.000364055
15:26.5,0.00037212
15:27.5,0.000337015
15:28.5,0.00033093
15:29.5,0.000353367
15:30.5,0.000397555
15:31.5,0.000377627
15:32.5,0.000383677
15:33.4,0.000388754
15:34.4,0.000370191
15:35.4,0.00038869
15:36.4,0.000398774
15:37.4,0.000379912
15:38.4,0.000405529
15:39.4,0.000389058
15:40.4,0.000360296
15:41.4,0.000384999
15:42.4,0.000350942
15:43.4,0.000345964
15:44.4,0.000294692
15:45.4,0.00031443
15:46.4,0.000376575
15:47.4,0.000419315
15:48.4,0.00037791
15:49.4,0.000371035
15:50.4,0.000372371
15:51.4,0.000373263
15:52.4,0.000364557
15:53.4,0.000365496
15:54.4,0.000365754
15:55.4,0.000390914
15:56.4,0.000386344
15:57.4,0.000386397
15:58.4,0.000396503
15:59.4,0.000366764
16:00.4,0.000331177
16:01.4,0.000304229
16:02.4,0.000290953
16:03.4,0.00032634
16:04.4,0.000313252
16:05.4,0.000285703
16:06.4,0.0002853
16:07.4,0.000293911
16:08.4,0.000323774
16:09.4,0.00031893
16:10.4,0.000320483
16:11.4,0.00031118
16:12.4,0.000314787
16:13.4,0.000299088
16:14.4,0.000288118
16:15.4,0.000277649
16:16.4,0.000297606
16:17.4,0.00030234
16:18.4,0.000300114
16:19.4,0.000307695
16:20.4,0.000307746
16:21.4,0.000301172
16:22.4,0.000310135
16:23.4,0.000349187
16:24.4,0.000364877
16:25.4,0.000396845
16:26.4,0.000426653
16:27.4,0.000479125
16:28.4,0.000485563
16:29.4,0.000449329
16:30.4,0.000434969
16:31.4,0.000446174
16:32.4,0.000471002
16:33.4,0.000485706
16:34.3,0.000497394
16:35.3,0.000509862
16:36.3,0.00048772
16:37.3,0.000438715
16:38.3,0.000434808
16:39.3,0.000469101
16:40.3,0.000507244
16:41.3,0.000472598
16:42.3,0.000454261
16:43.3,0.000488206
16:44.3,0.000502973
16:45.3,0.000533762
16:46.3,0.000531972
16:47.3,0.000505351
16:48.3,0.000524964
16:49.3,0.000545864
16:50.3,0.000557749
16:51.3,0.000528473
16:52.3,0.000583128
16:53.3,0.000552271
16:54.3,0
16:55.3,5.2595355e-05
16:56.3,3.0379264e-05
16:57.3,9.695514e-06
16:58.3,-2.56E-06
16:59.3,-3.74E-05
17:00.3,-3.05E-05
17:01.3,-4.27E-05
17:02.3,-5.78E-05
17:03.3,-2.24E-05
17:04.3,1.2501838e-05
17:05.3,6.8852473e-06
17:06.3,3.9533375e-06
17:07.3,1.0357686e-05
17:08.3,5.643721e-05
17:09.3,9.2239876e-05
17:10.3,0.000117614
17:11.3,7.6266704e-05
17:12.3,9.1920156e-05
17:13.3,8.0781e-05
17:14.3,7.755961e-05
17:15.3,1.3921617e-05
17:16.3,-1.46E-05
17:17.3,-2.01E-05
17:18.3,-1.07E-05
17:19.3,5.731061e-06
17:20.3,-4.36E-07
17:21.3,2.8248429e-05
17:22.3,3.7681162e-05
17:23.3,4.316492e-05
17:24.3,1.6789794e-05
17:25.3,1.4796662e-05
17:26.3,-6.82E-06
17:27.3,2.1842952e-06
17:28.3,1.4235942e-05
17:29.3,1.2257733e-05
17:30.3,-1.62E-05
17:31.3,-2.88E-05
17:32.3,-2.32E-05
17:33.3,-3.44E-05
17:34.3,-9.96E-06
17:35.2,5.755427e-07
17:36.2,-3.21E-06
17:37.2,1.3700329e-06
17:38.2,-1.31E-05
17:39.2,-3.99E-05
17:40.2,-4.30E-05
17:41.2,-2.05E-05
17:42.2,-1.39E-05
17:43.2,-2.53E-05
17:44.2,-3.82E-05
17:45.2,-4.74E-05
17:46.2,-2.87E-05
17:47.2,2.1664075e-06
17:48.2,1.9528245e-05
17:49.2,3.739085e-06
17:50.2,1.621046e-05
17:51.2,3.1454387e-05
17:52.2,6.2978274e-06
17:53.2,1.4152347e-05
17:54.2,6.803547e-06
17:55.2,3.566591e-05
17:56.2,3.0048524e-05
17:57.2,3.2017917e-05
17:58.2,2.88171e-05
17:59.2,4.1523002e-05
18:00.2,6.9296175e-07
18:01.2,-1.52E-05
18:02.2,1.2526202e-05
18:03.2,1.16835145e-05
18:04.2,8.21717e-06
18:05.2,6.1553587e-06
18:06.2,-2.42E-06
18:07.2,-7.50E-06
18:08.2,-1.80E-05
18:09.2,-1.35E-05
18:10.2,2.8910065e-06
18:11.2,2.2065888e-05
18:12.2,1.0881139e-05
18:13.2,9.28851e-06
18:14.2,1.1855015e-05
18:15.2,2.1433822e-05
18:16.2,3.8511178e-05
18:17.2,4.9742135e-05
18:18.2,3.5415604e-05
18:19.2,4.4812317e-05
18:20.2,3.254597e-05
18:21.2,7.598947e-05
18:22.2,9.1757196e-05
18:23.2,7.987853e-05
18:24.2,4.6628666e-05
18:25.2,3.3420903e-05
18:26.2,2.3071467e-05
18:27.2,-2.80E-05
18:28.2,-4.35E-05
18:29.2,-2.11E-05
18:30.2,-2.06E-05
18:31.2,9.1612865e-06
18:32.2,3.703342e-06
18:33.2,2.2346585e-06
18:34.2,8.104935e-06
18:35.2,3.2078107e-05
18:36.1,5.7939533e-06
18:37.1,-1.95E-05
18:38.1,-2.43E-05
18:39.1,-3.17E-05
18:40.1,-2.79E-05
18:41.1,-1.20E-05
18:42.1,-2.92E-05
18:43.1,-1.63E-05
18:44.1,-8.46E-06
18:45.1,3.280253e-05
18:46.1,4.8530266e-05
18:47.1,5.1011826e-05
18:48.1,1.6302247e-05
18:49.1,1.5887488e-05
18:50.1,3.6450136e-05
18:51.1,5.7250913e-05
18:52.1,8.574096e-05
18:53.1,6.0009246e-05
18:54.1,5.5835324e-05
18:55.1,6.448968e-05
18:56.1,5.6710454e-05
18:57.1,4.545006e-05
18:58.1,2.5910636e-05
18:59.1,4.5213004e-05
19:00.1,6.4142696e-05
19:01.1,6.421383e-05
19:02.1,7.225585e-05
19:03.1,5.8888138e-05
19:04.1,6.314119e-05
19:05.1,7.0216745e-05
19:06.1,5.3282067e-05
19:07.1,3.1007294e-05
19:08.1,1.3159461e-05
19:09.1,5.4240933e-05
19:10.1,6.453929e-05
19:11.1,6.000662e-05
19:12.1,3.4427172e-05
19:13.1,2.8452412e-05
19:14.1,3.936371e-05
19:15.1,5.9915474e-05
19:16.1,6.202207e-05
19:17.1,4.3479817e-05
19:18.1,4.5744182e-05
19:19.1,7.957295e-06
19:20.1,4.7846434e-06
19:21.1,2.7043485e-05
19:22.1,1.777427e-05
19:23.1,4.0534913e-05
19:24.1,2.7309537e-05
19:25.1,3.5639987e-05
19:26.1,2.91456e-05
19:27.1,3.483885e-06
19:28.1,-8.67E-06
