Time,Ch110-112
20:40.8,0.000520085
20:41.8,0.000503876
20:42.8,0.000519187
20:43.8,0.000524608
20:44.8,0.000506755
20:45.8,0.000488206
20:46.8,0.0004809
20:47.8,0.000508382
20:48.8,0.000499763
20:49.8,0.000508097
20:50.8,0.000526193
20:51.8,0.000524915
20:52.8,0.000508223
20:53.8,0.000542871
20:54.8,0.000538581
20:55.8,0.000539189
20:56.8,0.000526015
20:57.8,0.000518581
20:58.8,0.000529677
20:59.8,0.000528432
21:00.8,0.000530968
21:01.8,0.000538617
21:02.8,0.000564359
21:03.8,0.000561133
21:04.8,0.000551002
21:05.8,0.00054664
21:06.8,0.000561041
21:07.8,0.000561978
21:08.8,0.000549516
21:09.8,0.00055008
21:10.8,0.000547171
21:11.8,0.00054569
21:12.8,0.000532262
21:13.8,0.000538853
21:14.8,0.000550019
21:15.8,0.000532604
21:16.8,0.000521705
21:17.8,0.000504679
21:18.8,0.000513303
21:19.8,0.000519497
21:20.8,0.000539702
21:21.8,0.000519625
21:22.8,0.000500381
21:23.8,0.00049383
21:24.8,0.000525407
21:25.8,0.000534882
21:26.8,0.000537384
21:27.8,0.000548084
21:28.8,0.000552967
21:29.8,0.000550003
21:30.8,0.000546192
21:31.8,0.000562514
21:32.8,0.000570196
21:33.8,0.000577656
21:34.8,0.000555169
21:35.8,0.000530628
21:36.8,0.000524774
21:37.8,0.000541341
21:38.7,0.000550567
21:39.7,0.000549579
21:40.7,0.0005232
21:41.7,0.000561291
21:42.7,0.000589747
21:43.7,0.000615223
21:44.7,0.000612639
21:45.7,0.000625145
21:46.7,0.000615681
21:47.7,0.00058089
21:48.7,0.000592897
21:49.7,0.000592162
21:50.7,0.000598613
21:51.7,0.000595398
21:52.7,0.000590508
21:53.7,0.000611685
21:54.7,0.000636548
21:55.7,0.000635346
21:56.7,0.000625615
21:57.7,0.000617507
21:58.7,0.000634403
21:59.7,0.000651845
22:00.7,0.000652331
22:01.7,0.000652611
22:02.7,0.000660082
22:03.7,0.000701434
22:04.7,0.000698587
22:05.7,0.000685027
22:06.7,0.000696076
22:07.7,0.000705057
22:08.7,0.000726041
22:09.7,0.000755324
22:10.7,0.000735673
22:11.7,0.000748724
22:12.7,0.00076402
22:13.7,0.000754322
22:14.7,0.000753647
22:15.7,0.000736746
22:16.7,0.000713905
22:17.7,0.000723207
22:18.7,0.000716766
22:19.7,0.000725116
22:20.7,0.000716519
22:21.7,0.000706778
22:22.7,0.000714101
22:23.7,0.000745225
22:24.7,0.00075398
22:25.7,0.000766811
22:26.7,0.000777419
22:27.7,0.00076782
22:28.7,0.000736708
22:29.7,0.000717731
22:30.7,0.000734146
22:31.7,0.00072019
22:32.7,0.00070088
22:33.7,0.000712503
22:34.7,0.000712463
22:35.7,0.000702258
22:36.7,0.000705091
22:37.7,0.000729862
22:38.7,0.000736821
22:39.7,0.000732141
22:40.6,0.00072382
22:41.6,0.000704244
22:42.6,0.000701052
22:43.6,0.000699452
22:44.6,0.000694256
22:45.6,0.000708841
22:46.6,0.000717007
22:47.6,0.000720838
22:48.6,0.000701604
22:49.6,0.000691794
22:50.6,0.000699067
22:51.6,0.000720578
22:52.6,0.000753789
22:53.6,0.000786432
22:54.6,0.000779126
22:55.6,0.000759589
22:56.6,0.000776758
22:57.6,0.00079557
22:58.6,0.00078053
22:59.6,0.000768233
23:00.6,0.000761481
23:01.6,0.000768886
23:02.6,0.000763181
23:03.6,0.000772688
23:04.6,0.000775152
23:05.6,0.00074778
23:06.6,0.000712729
23:07.6,0.000719939
23:08.6,0.000718982
23:09.6,0.000722219
23:10.6,0.000722721
23:11.6,0.000713073
23:12.6,0.000710224
23:13.6,0.000688441
23:14.6,0.000684348
23:15.6,0.000688073
23:16.6,0.000681013
23:17.6,0.00066612
23:18.6,0.000684754
23:19.6,0.000682028
23:20.6,0.000684148
23:21.6,0.000667609
23:22.6,0.000644289
23:23.6,0.000620022
23:24.6,0.000606117
23:25.6,0.000616326
23:26.6,0.000612418
23:27.6,0.000612671
23:28.6,0.000640806
23:29.6,0.000646388
23:30.6,0.000627687
23:31.6,0.000639625
23:32.6,0.000655023
23:33.6,0.000655015
23:34.6,0.000650781
23:35.6,0.000680954
23:36.6,0.000660662
23:37.6,0.000659509
23:38.6,0.000672163
23:39.6,0.000652016
23:40.6,0.000663928
23:41.5,0.000670788
23:42.5,0.000685683
23:43.5,0.000722356
23:44.5,0.000726118
23:45.5,0.000719366
23:46.5,0.000700106
23:47.5,0.000711672
23:48.5,0.000747309
23:49.5,0.000738241
23:50.5,0.000747635
23:51.5,0.000759481
23:52.5,0.000736344
23:53.5,0.000717834
23:54.5,0.000699505
23:55.5,0.000693628
23:56.5,0.000673355
23:57.5,0.000691373
23:58.5,0.000697312
23:59.5,0.000707316
24:00.5,0.000720494
24:01.5,0.000752623
24:02.5,0.000747867
24:03.5,0.000715002
24:04.5,0.000737587
24:05.5,0.000741288
24:06.5,0.000726322
24:07.5,0.000733262
24:08.5,0.000727355
24:09.5,0.000736733
24:10.5,0.000734953
24:11.5,0.000738425
24:12.5,0.000717379
24:13.5,0.000706615
24:14.5,0.000740375
24:15.5,0.000728209
24:16.5,0.000719474
24:17.5,0.000719811
24:18.5,0.000702758
24:19.5,0.000679601
24:20.5,0.000643527
24:21.5,0.000666083
24:22.5,0.00067374
24:23.5,0.000649471
24:24.5,0.000637194
24:25.5,0.000663343
24:26.5,0.000688426
24:27.5,0.000670377
24:28.5,0.00063836
24:29.5,0.000626056
24:30.5,0.000625635
24:31.5,0.000638581
24:32.5,0.000635008
24:33.5,0.000634471
24:34.5,0.000626108
24:35.5,0.000614962
24:36.5,0.000631389
24:37.5,0.000624995
24:38.5,0.00063073
24:39.5,0.000626028
24:40.5,0.000630582
24:41.5,0.000637425
24:42.4,0.000632373
24:43.4,0.000632605
24:44.4,0.000616765
24:45.4,0.000627669
24:46.4,0.000630642
24:47.4,0.000611226
24:48.4,0.000600058
24:49.4,0.00058711
24:50.4,0.000596858
24:51.4,0.000603455
24:52.4,0.000593324
24:53.4,0.000573442
24:54.4,0.000566827
24:55.4,0.000550274
24:56.4,0.000513811
24:57.4,0.000498438
24:58.4,0.000486396
24:59.4,0.000483542
25:00.4,0.000490339
25:01.4,0.000485828
25:02.4,0.000477511
25:03.4,0.000478662
25:04.4,0.000498179
25:05.4,0.000496674
25:06.4,0.000535901
25:07.4,0.000547335
25:08.4,0.000585233
25:09.4,0.000612303
25:10.4,0.000621642
25:11.4,0.000610074
25:12.4,0.000613449
25:13.4,0.000629739
25:14.4,0.000635207
25:15.4,0.000629592
25:16.4,0.000623527
25:17.4,0.000606265
25:18.4,0.000592478
25:19.4,0.000591794
25:20.4,0.000582925
25:21.4,0.0005967
25:22.4,0.000610093
25:23.4,0.000627235
25:24.4,0.000645533
25:25.4,0.000616079
25:26.4,0.000607204
25:27.4,0.000617668
25:28.4,0.000619717
25:29.4,0.00064182
25:30.4,0.000661951
25:31.4,0.000682693
25:32.4,0.000674085
25:33.4,0.000669386
25:34.4,0.00066778
25:35.4,0.000675843
25:36.4,0.000706103
25:37.4,0.000736773
25:38.4,0.000731268
25:39.4,0.000717479
25:40.4,0.000706185
25:41.4,0.000713407
25:42.4,0.000693073
25:43.3,0.000697884
25:44.3,0.000716729
25:45.3,0.000745201
25:46.3,0.000751797
25:47.3,0.000758915
25:48.3,0.000785607
25:49.3,0.000811866
25:50.3,0.000810584
25:51.3,0.000805458
25:52.3,0.000777958
25:53.3,0.000771884
25:54.3,0.000752448
25:55.3,0.000759563
25:56.3,0.000787258
25:57.3,0.000764989
25:58.3,0.000741401
25:59.3,0.000741318
26:00.3,0.00074245
26:01.3,0.000737595
26:02.3,0.000740009
26:03.3,0.000724855
26:04.3,0.000707032
26:05.3,0.000713625
26:06.3,0.000705504
26:07.3,0.000703752
26:08.3,0.000700034
26:09.3,0.000717257
26:10.3,0.000718964
26:11.3,0.000724213
26:12.3,0.000702806
26:13.3,0.000704804
26:14.3,0.000715299
26:15.3,0.000711998
26:16.3,0.000714209
26:17.3,0.000714748
26:18.3,0.000732651
26:19.3,0.000736581
26:20.3,0.000737671
26:21.3,0.000741349
26:22.3,0.000727145
26:23.3,0.000744203
26:24.3,0.000754743
26:25.3,0.000755887
26:26.3,0.000766259
26:27.3,0.00074886
26:28.3,0.000742667
26:29.3,0.000757953
26:30.3,0.000744775
26:31.3,0.000718572
26:32.3,0.000718591
26:33.3,0.000729002
26:34.3,0.000732855
26:35.3,0.000750908
26:36.3,0.000754714
26:37.3,0.000748226
26:38.3,0.000769445
26:39.3,0.000789988
26:40.3,0.000781908
26:41.3,0.000776963
26:42.3,0.00077169
26:43.3,0.000763966
26:44.2,0.000769889
26:45.2,0.000785182
26:46.2,0.000776201
26:47.2,0.00076066
26:48.2,0.00075458
26:49.2,0.000764577
26:50.2,0.000770927
26:51.2,0.000772397
26:52.2,0.000772172
26:53.2,0.00076423
26:54.2,0
26:55.2,-0.000120974
26:56.2,-0.000110905
26:57.2,-0.00011017
26:58.2,-0.000131945
26:59.2,-0.000142595
27:00.2,-0.000141804
27:01.2,-0.000169948
27:02.2,-0.000157882
27:03.2,-0.000116949
27:04.2,-9.29E-05
27:05.2,-9.49E-05
27:06.2,-0.000106872
27:07.2,-0.000115239
27:08.2,-0.000101486
27:09.2,-0.000111465
27:10.2,-0.00012049
27:11.2,-0.000119942
27:12.2,-0.000148191
27:13.2,-0.000142847
27:14.2,-0.00012437
27:15.2,-0.000128635
27:16.2,-0.000134208
27:17.2,-0.000128542
27:18.2,-0.000115778
27:19.2,-0.000137416
27:20.2,-0.000126333
27:21.2,-0.000108051
27:22.2,-0.000100395
27:23.2,-9.52E-05
27:24.2,-0.000125891
27:25.2,-0.000122559
27:26.2,-0.000144467
27:27.2,-0.000131937
27:28.2,-0.000115001
27:29.2,-0.000114256
27:30.2,-0.000117483
27:31.2,-0.000143714
27:32.2,-0.000134957
27:33.2,-0.000147164
27:34.2,-0.000161009
27:35.2,-0.000151576
27:36.2,-0.000140729
27:37.2,-0.000146502
27:38.2,-0.000140623
27:39.2,-0.00015485
27:40.2,-0.000125988
27:41.2,-0.000122785
27:42.2,-0.000132115
27:43.2,-0.000120111
27:44.2,-0.000113727
27:45.1,-0.000117061
27:46.1,-0.000122853
27:47.1,-0.000131039
27:48.1,-0.000147409
27:49.1,-0.000159184
27:50.1,-0.000164911
27:51.1,-0.000151997
27:52.1,-0.000163857
27:53.1,-0.000169711
27:54.1,-0.000147494
27:55.1,-0.000155415
27:56.1,-0.00018246
27:57.1,-0.000170478
27:58.1,-0.000164047
27:59.1,-0.000156856
28:00.1,-0.000169938
28:01.1,-0.000175779
28:02.1,-0.000144042
28:03.1,-0.00015994
28:04.1,-0.000170267
28:05.1,-0.000151188
28:06.1,-0.000139011
28:07.1,-0.000119354
28:08.1,-0.000117514
28:09.1,-0.000102252
28:10.1,-0.000108606
28:11.1,-0.000112771
28:12.1,-0.0001154
28:13.1,-0.000102331
28:14.1,-0.000111101
28:15.1,-8.98E-05
28:16.1,-7.83E-05
28:17.1,-8.22E-05
28:18.1,-7.07E-05
28:19.1,-7.16E-05
28:20.1,-7.85E-05
28:21.1,-7.27E-05
28:22.1,-8.58E-05
28:23.1,-9.03E-05
28:24.1,-0.000100168
28:25.1,-0.000108211
28:26.1,-8.37E-05
28:27.1,-6.86E-05
28:28.1,-5.56E-05
28:29.1,-4.56E-05
28:30.1,-2.98E-05
28:31.1,-3.05E-06
28:32.1,-7.11E-07
28:33.1,-9.69E-06
28:34.1,-6.78E-06
28:35.1,-8.92E-06
28:36.1,1.1033945e-05
28:37.1,2.2240809e-05
28:38.1,3.8017715e-05
28:39.1,5.5674052e-05
28:40.1,5.8396377e-05
28:41.1,4.449629e-05
28:42.1,4.214296e-05
28:43.1,3.8275328e-05
28:44.1,3.361532e-05
28:45.1,4.533964e-05
28:46.0,6.376854e-05
28:47.0,7.531397e-05
28:48.0,6.471754e-05
28:49.0,6.714839e-05
28:50.0,8.859556e-05
28:51.0,7.838495e-05
28:52.0,5.6363704e-05
28:53.0,3.6941994e-05
28:54.0,4.5682147e-05
28:55.0,2.8693472e-05
28:56.0,3.3974728e-05
28:57.0,2.8934006e-05
28:58.0,2.185349e-05
28:59.0,2.2823195e-05
29:00.0,3.755239e-05
29:01.0,3.731435e-05
29:02.0,4.2892065e-05
29:03.0,6.1075516e-05
29:04.0,4.6952664e-05
29:05.0,2.1526841e-05
29:06.0,2.2922857e-05
29:07.0,1.0768548e-05
29:08.0,1.0759721e-05
29:09.0,1.3591004e-05
29:10.0,4.05247e-05
29:11.0,2.8452363e-05
29:12.0,2.7731088e-05
29:13.0,1.8078947e-05
29:14.0,3.038967e-05
29:15.0,3.435477e-05
29:16.0,2.875896e-05
29:17.0,1.8568935e-05
29:18.0,4.9802766e-05
29:19.0,6.0329847e-05
29:20.0,5.2929467e-05
29:21.0,7.40833e-05
29:22.0,4.8312886e-05
29:23.0,1.1180976e-05
29:24.0,2.5280595e-05
29:25.0,2.5900015e-05
29:26.0,5.219603e-07
29:27.0,-1.95E-05
29:28.0,-9.23E-06
29:29.0,8.939624e-06
29:30.0,3.021486e-05
29:31.0,3.3318815e-05
29:32.0,1.9410243e-05
29:33.0,-4.60E-06
29:34.0,2.47163e-06
29:35.0,4.3583714e-06
29:36.0,-1.79E-05
29:37.0,2.0436953e-06
29:38.0,2.8349055e-05
29:39.0,4.9623544e-05
29:40.0,7.066993e-05
29:41.0,8.801651e-05
29:42.0,0.000103151
29:43.0,0.000111923
29:44.0,0.000118502
29:45.0,0.000140298
29:46.0,0.000144108
29:46.9,0.000151651
29:47.9,0.000147277
29:48.9,0.000135113
29:49.9,0.000123277
29:50.9,0.000128114
29:51.9,0.000121014
29:52.9,0.000111385
29:53.9,0.000116299
29:54.9,0.000131796
29:55.9,0.000144806
29:56.9,0.000121945
29:57.9,0.000117949
29:58.9,7.903565e-05
29:59.9,7.112136e-05
30:00.9,8.345277e-05
30:01.9,7.809341e-05
30:02.9,6.887252e-05
30:03.9,8.376468e-05
30:04.9,8.4265404e-05
30:05.9,0.000100857
30:06.9,0.000110627
30:07.9,0.000130491
30:08.9,0.000149136
30:09.9,0.000144615
30:10.9,0.000110243
30:11.9,0.000116649
30:12.9,0.000122282
30:13.9,9.840542e-05
30:14.9,8.3820414e-05
30:15.9,5.4949607e-05
30:16.9,4.340518e-05
30:17.9,4.52897e-05
30:18.9,3.53951e-05
30:19.9,4.308387e-05
30:20.9,5.7558373e-05
30:21.9,5.679884e-05
30:22.9,7.6749384e-05
30:23.9,0.000104352
30:24.9,0.000106646
30:25.9,0.000115452
30:26.9,8.247674e-05
30:27.9,9.7264645e-05
30:28.9,8.892539e-05
30:29.9,0.000109372
30:30.9,0.000109337
30:31.9,0.000115915
30:32.9,0.000124545
30:33.9,0.000111817
30:34.9,0.000111511
30:35.9,0.000120526
30:36.9,0.000127264
30:37.9,0.00011386
30:38.9,9.3795396e-05
30:39.9,0.000101216
30:40.9,9.898102e-05
30:41.9,8.334367e-05
30:42.9,6.346463e-05
30:43.9,2.2996112e-05
30:44.9,7.345033e-07
30:45.9,-1.12E-05
30:46.9,-1.07E-05
30:47.9,2.3521911e-06
30:48.8,1.100452e-05
30:49.8,6.041656e-05
30:50.8,6.826852e-05
30:51.8,5.6277102e-05
30:52.8,6.6301036e-05
30:53.8,6.64138e-05
30:54.8,5.6446937e-05
30:55.8,3.2419266e-05
30:56.8,4.5928955e-05
30:57.8,6.524017e-05
30:58.8,4.4140485e-05
30:59.8,3.708608e-05
31:00.8,4.6742203e-05
31:01.8,6.8134366e-05
31:02.8,7.6674e-05
31:03.8,4.0725554e-05
31:04.8,1.9055211e-05
31:05.8,5.616838e-06
31:06.8,6.221973e-06
31:07.8,-2.12E-05
31:08.8,6.7218966e-06
31:09.8,-5.72E-07
31:10.8,-6.09E-06
31:11.8,1.3342869e-06
31:12.8,2.0373884e-06
31:13.8,-1.82E-05
31:14.8,-2.20E-05
31:15.8,-3.70E-05
31:16.8,-2.70E-05
31:17.8,-3.01E-05
31:18.8,-1.91E-05
31:19.8,-1.84E-05
31:20.8,-3.51E-05
31:21.8,-1.50E-05
31:22.8,8.58437e-06
31:23.8,1.4729325e-05
31:24.8,3.112247e-05
31:25.8,2.0572244e-05
31:26.8,4.4768563e-05
31:27.8,6.1161474e-05
31:28.8,8.40369e-05
31:29.8,0.000105751
31:30.8,0.000110214
31:31.8,0.000104148
31:32.8,0.000123451
31:33.8,0.000130516
31:34.8,0.000130209
31:35.8,0.000124782
31:36.8,0.000130453
31:37.8,0.00017129
31:38.8,0.000186282
31:39.8,0.000174012
31:40.8,0.000173521
31:41.8,0.000169198
31:42.8,0.000166018
31:43.8,0.000157845
31:44.8,0.000163277
31:45.8,0.000185882
31:46.8,0.000216235
31:47.8,0.000222841
31:48.8,0.000186875
31:49.7,0.000200924
31:50.7,0.000225233
31:51.7,0.000205219
31:52.7,0.00019157
31:53.7,0.000216946
31:54.7,0.000209633
31:55.7,0.0002131
31:56.7,0.000189742
31:57.7,0.000177653
31:58.7,0.000162136
31:59.7,0.000141684
32:00.7,0.000107914
32:01.7,0.000100752
32:02.7,0.00012997
32:03.7,0.000134846
32:04.7,0.000123462
32:05.7,0.000137102
32:06.7,0.000116928
32:07.7,8.93367e-05
32:08.7,0.000121446
32:09.7,0.000116315
32:10.7,0.000125643
32:11.7,0.00012979
32:12.7,0.000132594
32:13.7,0.000151602
32:14.7,0.000158002
32:15.7,0.000185138
32:16.7,0.000188928
32:17.7,0.000173023
32:18.7,0.000161565
32:19.7,0.000181043
32:20.7,0.000203533
32:21.7,0.000223101
32:22.7,0.000227292
32:23.7,0.000225564
32:24.7,0.00020417
32:25.7,0.000210824
32:26.7,0.00022878
32:27.7,0.000234155
32:28.7,0.000244431
32:29.7,0.000251358
32:30.7,0.000240089
32:31.7,0.000253557
32:32.7,0.000244452
32:33.7,0.000232614
32:34.7,0.000203615
32:35.7,0.000213842
32:36.7,0.000225371
32:37.7,0.000236623
32:38.7,0.000256538
32:39.7,0.000269456
32:40.7,0.000268009
32:41.7,0.000255379
32:42.7,0.000268054
32:43.7,0.000269364
32:44.7,0.00027041
32:45.7,0.000258106
32:46.7,0.000243954
32:47.7,0.000232037
32:48.7,0.000216114
32:49.7,0.000212425
32:50.6,0.00019626
32:51.6,0.000222199
32:52.6,0.000253283
32:53.6,0.000255496
32:54.6,0.000240318
32:55.6,0.000268616
32:56.6,0.000276449
32:57.6,0.000266567
32:58.6,0.000255938
32:59.6,0.000249315
33:00.6,0.000249978
33:01.6,0.000238659
33:02.6,0.000237474
33:03.6,0.000267565
33:04.6,0.000282861
33:05.6,0.000285247
33:06.6,0.000272569
33:07.6,0.00027751
33:08.6,0.000283135
33:09.6,0.000273204
33:10.6,0.000287794
33:11.6,0.000300274
33:12.6,0.000311585
33:13.6,0.000329418
33:14.6,0.000311178
33:15.6,0.000306906
33:16.6,0.000277017
33:17.6,0.000263843
33:18.6,0.000267728
33:19.6,0.000268058
33:20.6,0.000266493
33:21.6,0.000286649
33:22.6,0.000317673
33:23.6,0.000350972
33:24.6,0.000325647
33:25.6,0.000313367
33:26.6,0.000304989
33:27.6,0.000304717
33:28.6,0.000318165
33:29.6,0.000335851
33:30.6,0.000325451
33:31.6,0.000302371
33:32.6,0.000302175
33:33.6,0.000329835
33:34.6,0.000366074
33:35.6,0.000357551
33:36.6,0.00036522
33:37.6,0.000360653
33:38.6,0.000353725
33:39.6,0.000348441
33:40.6,0.000331605
33:41.6,0.000345476
33:42.6,0.000360242
33:43.6,0.000348946
33:44.6,0.00033273
33:45.6,0.00032823
33:46.6,0.000329035
33:47.6,0.000326289
33:48.6,0.000340896
33:49.6,0.000309528
33:50.6,0.000309682
33:51.5,0.000329679
33:52.5,0.000305168
33:53.5,0.000278285
33:54.5,0.000295065
33:55.5,0.000314772
33:56.5,0.000302404
33:57.5,0.00029689
33:58.5,0.00028363
33:59.5,0.000279583
34:00.5,0.000282784
34:01.5,0.000267527
34:02.5,0.000263033
34:03.5,0.000247384
34:04.5,0.000252542
34:05.5,0.000251154
34:06.5,0.000270917
34:07.5,0.000298049
34:08.5,0.000312973
34:09.5,0.000343684
34:10.5,0.000365088
34:11.5,0.000390591
34:12.5,0.000386518
34:13.5,0.000375633
34:14.5,0.00037219
34:15.5,0.000359858
34:16.5,0.000363905
34:17.5,0.00037865
34:18.5,0.000391591
34:19.5,0.000414207
34:20.5,0.000393881
34:21.5,0.000386685
34:22.5,0.000372904
34:23.5,0.000381544
34:24.5,0.000380343
34:25.5,0.000409993
34:26.5,0.000413672
34:27.5,0.000397121
34:28.5,0.00036487
34:29.5,0.000340615
34:30.5,0.000328628
34:31.5,0.00032523
34:32.5,0.00033852
34:33.5,0.000354117
34:34.5,0.000345574
34:35.5,0.000356393
34:36.5,0.00035818
34:37.5,0.000372569
34:38.5,0.000386028
34:39.5,0.000394774
34:40.5,0.00037808
34:41.5,0.000360551
34:42.5,0.000337132
34:43.5,0.000356666
34:44.5,0.000365573
34:45.5,0.000349076
34:46.5,0.000356814
34:47.5,0.000384018
34:48.5,0.000394875
34:49.5,0.00040138
34:50.5,0.000414467
34:51.5,0.000427394
34:52.4,0.000413021
34:53.4,0.000402573
34:54.4,0.000388885
34:55.4,0.000391418
34:56.4,0.000369307
34:57.4,0.000358597
34:58.4,0.000341412
34:59.4,0.000320329
35:00.4,0.000303403
35:01.4,0.000320477
35:02.4,0.000332045
35:03.4,0.000331442
35:04.4,0.000320205
35:05.4,0.000301903
35:06.4,0.000313452
35:07.4,0.000305123
35:08.4,0.000301439
35:09.4,0.000284238
35:10.4,0.000268325
35:11.4,0.000262894
35:12.4,0.00024093
35:13.4,0.00024245
35:14.4,0.000250869
35:15.4,0.000273003
35:16.4,0.0002713
35:17.4,0.000273696
35:18.4,0.000265919
35:19.4,0.000258624
35:20.4,0.000275391
35:21.4,0.000268627
35:22.4,0.000287327
35:23.4,0.000306316
35:24.4,0.00029281
35:25.4,0.000270344
35:26.4,0.000259363
35:27.4,0.000239122
35:28.4,0.000231152
35:29.4,0.000218213
35:30.4,0.000212464
35:31.4,0.000231944
35:32.4,0.00027903
35:33.4,0.00028352
35:34.4,0.000277367
35:35.4,0.00029894
35:36.4,0.000309624
35:37.4,0.000314121
35:38.4,0.000324819
35:39.4,0.000333657
35:40.4,0.000314646
35:41.4,0.000320415
35:42.4,0.000333949
35:43.4,0.000324199
35:44.4,0.000319061
35:45.4,0.000299172
35:46.4,0.000299383
35:47.4,0.000306966
35:48.4,0.000296765
35:49.4,0.000325388
35:50.4,0.000357099
35:51.4,0.000360543
35:52.4,0.000347865
35:53.3,0.000355755
35:54.3,0.000332034
35:55.3,0.000299983
35:56.3,0.000283959
35:57.3,0.000268862
35:58.3,0.000267574
35:59.3,0.00024242
36:00.3,0.000232348
36:01.3,0.00021899
36:02.3,0.000251688
36:03.3,0.000245017
36:04.3,0.000216364
36:05.3,0.000195727
36:06.3,0.000202807
36:07.3,0.000185592
36:08.3,0.000206997
36:09.3,0.000205555
36:10.3,0.000217336
36:11.3,0.000226502
36:12.3,0.000211561
36:13.3,0.000200757
36:14.3,0.00018588
36:15.3,0.000176702
36:16.3,0.000195416
36:17.3,0.000206572
36:18.3,0.000234373
36:19.3,0.000250661
36:20.3,0.000236237
36:21.3,0.000241011
36:22.3,0.000232304
36:23.3,0.000235882
36:24.3,0.000240535
36:25.3,0.000244486
36:26.3,0.000225707
36:27.3,0.000229918
36:28.3,0.00025481
36:29.3,0.000258773
36:30.3,0.000248558
36:31.3,0.000272542
36:32.3,0.000264075
36:33.3,0.000264067
36:34.3,0.00026209
36:35.3,0.000244663
36:36.3,0.000232606
36:37.3,0.000240783
36:38.3,0.00023275
36:39.3,0.000259397
36:40.3,0.000254137
36:41.3,0.000251432
36:42.3,0.000230956
36:43.3,0.000244461
36:44.3,0.000256667
36:45.3,0.000267401
36:46.3,0.000260191
36:47.3,0.000260577
36:48.3,0.000259111
36:49.3,0.000260307
36:50.3,0.000255537
36:51.3,0.000254292
36:52.3,0.000269763
36:53.3,0.000267351
36:54.2,0
36:55.2,-7.68E-06
36:56.2,-1.35E-05
36:57.2,6.116628e-06
36:58.2,1.691532e-05
36:59.2,2.6801785e-05
37:00.2,1.46608845e-05
37:01.2,7.471359e-06
37:02.2,2.0247482e-05
37:03.2,4.4983353e-05
37:04.2,4.9227816e-05
37:05.2,4.649229e-05
37:06.2,4.6781657e-05
37:07.2,6.398457e-05
37:08.2,8.221696e-05
37:09.2,7.8337616e-05
37:10.2,7.223127e-05
37:11.2,6.6420376e-05
37:12.2,5.5322475e-05
37:13.2,5.6171568e-05
37:14.2,6.538949e-05
37:15.2,4.726177e-05
37:16.2,3.8882277e-05
37:17.2,3.218399e-05
37:18.2,2.3475834e-05
37:19.2,1.4757142e-05
37:20.2,3.603231e-05
37:21.2,5.265219e-05
37:22.2,2.5161553e-05
37:23.2,9.004234e-06
37:24.2,2.1777505e-05
37:25.2,-1.28E-05
37:26.2,-2.33E-05
37:27.2,-6.09E-05
37:28.2,-7.58E-05
37:29.2,-7.58E-05
37:30.2,-9.81E-05
37:31.2,-0.000104382
37:32.2,-0.00011161
37:33.2,-0.000152819
37:34.2,-0.000143948
37:35.2,-0.000151026
37:36.2,-0.000163373
37:37.2,-0.000177719
37:38.2,-0.000182964
37:39.2,-0.00021481
37:40.2,-0.000223055
37:41.2,-0.000188903
37:42.2,-0.000163358
37:43.2,-0.00016217
37:44.2,-0.000176308
37:45.2,-0.000196771
37:46.2,-0.000195867
37:47.2,-0.00020348
37:48.2,-0.000242
37:49.2,-0.000245741
37:50.2,-0.000224973
37:51.2,-0.000229614
37:52.2,-0.000212675
37:53.2,-0.000187772
37:54.2,-0.00018727
37:55.1,-0.000186217
37:56.1,-0.000198713
37:57.1,-0.000196333
37:58.1,-0.000205188
37:59.1,-0.000214751
38:00.1,-0.000231164
38:01.1,-0.000232011
38:02.1,-0.000227047
38:03.1,-0.00024724
38:04.1,-0.000261675
38:05.1,-0.000251059
38:06.1,-0.000226908
38:07.1,-0.000207948
38:08.1,-0.000197972
38:09.1,-0.000185626
38:10.1,-0.000156975
38:11.1,-0.000138021
38:12.1,-0.000109519
38:13.1,-0.000115725
38:14.1,-9.77E-05
38:15.1,-9.20E-05
38:16.1,-0.000134408
38:17.1,-0.000159404
38:18.1,-0.000155947
38:19.1,-0.000170165
38:20.1,-0.000184836
38:21.1,-0.000173287
38:22.1,-0.000173664
38:23.1,-0.000185781
38:24.1,-0.00017681
38:25.1,-0.000158108
38:26.1,-0.00015
38:27.1,-0.000166057
38:28.1,-0.000152233
38:29.1,-0.000119797
38:30.1,-0.000111783
38:31.1,-0.000119239
38:32.1,-0.000112796
38:33.1,-7.96E-05
38:34.1,-8.90E-05
38:35.1,-0.000101051
38:36.1,-0.000103636
38:37.1,-9.69E-05
38:38.1,-6.17E-05
38:39.1,-8.23E-05
38:40.1,-7.12E-05
38:41.1,-7.99E-05
38:42.1,-8.22E-05
38:43.1,-8.79E-05
38:44.1,-8.31E-05
38:45.1,-0.000103997
38:46.1,-0.000110462
38:47.1,-0.000121853
38:48.1,-0.000140214
38:49.1,-0.000137494
38:50.1,-0.0001315
38:51.1,-0.000129429
38:52.1,-0.000125073
38:53.1,-0.000125335
38:54.1,-0.000125694
38:55.1,-0.000160145
38:56.0,-0.000193539
38:57.0,-0.000184784
38:58.0,-0.000172898
38:59.0,-0.000172014
39:00.0,-0.000157873
39:01.0,-0.000162599
39:02.0,-0.00015351
39:03.0,-0.00017209
39:04.0,-0.00016589
39:05.0,-0.000161229
39:06.0,-0.000125733
39:07.0,-7.85E-05
39:08.0,-8.66E-05
39:09.0,-6.85E-05
