VWC,H4,MS,PWP,H4
,,,35:26.0,0.07508
,,,35:27.0,0.0757
,,,35:28.0,0.0757
,,,35:29.0,0.0755
,,,35:30.0,0.07548
,,,35:31.0,0.07597
,,,35:32.0,0.07606
,,,35:33.0,0.07578
,,,35:34.0,0.07509
,,,35:35.0,0.07522
,,,35:36.0,0.07504
,,,35:37.0,0.07517
,,,35:38.0,0.07507
,,,35:39.0,0.07493
,,,35:40.0,0.07459
,,,35:41.0,0.07482
,,,35:42.0,0.07468
,,,35:43.0,0.07479
,,,35:44.0,0.07483
,,,35:45.0,0.07476
,,,35:46.0,0.07446
,,,35:47.0,0.07471
,,,35:48.0,0.07481
,,,35:49.0,0.07486
,,,35:50.0,0.07508
,,,35:51.0,0.0749
,,,35:52.0,0.07532
,,,35:53.0,0.07523
,,,35:54.0,0.07507
,,,35:55.0,0.07543
,,,35:56.0,0.07558
,,,35:57.0,0.07585
,,,35:58.0,0.07571
,,,35:59.0,0.07588
,,,36:00.0,0.07532
,,,36:01.0,0.07558
,,,36:02.0,0.07617
,,,36:03.0,0.07572
,,,36:04.0,0.07584
,,,36:05.0,0.07527
,,,36:06.0,0.07496
,,,36:07.0,0.07526
,,,36:08.0,0.07556
,,,36:09.0,0.07581
,,,36:10.0,0.07534
,,,36:11.0,0.07521
,,,36:12.0,0.0753
,,,36:13.0,0.07501
,,,36:14.0,0.07514
,,,36:15.0,0.07463
,,,36:16.0,0.07424
,,,36:17.0,0.07452
,,,36:18.0,0.07481
,,,36:19.0,0.07505
,,,36:20.0,0.07539
,,,36:21.0,0.07573
,,,36:22.0,0.07607
,,,36:23.0,0.07586
,,,36:24.0,0.07561
,,,36:25.0,0.07569
,,,36:26.0,0.07544
,,,36:27.0,0.07546
,,,36:28.0,0.07568
,,,36:29.0,0.07517
,,,36:30.0,0.07494
,,,36:31.0,0.07494
,,,36:32.0,0.07496
,,,36:33.0,0.07498
,,,36:34.0,0.07465
,,,36:35.0,0.07507
,,,36:36.0,0.07543
,,,36:37.0,0.07598
,,,36:38.0,0.07589
,,,36:39.0,0.07626
,,,36:40.0,0.07619
,,,36:41.0,0.07647
,,,36:42.0,0.07606
,,,36:43.0,0.0765
,,,36:44.0,0.07636
,,,36:45.0,0.07607
,,,36:46.0,0.07618
,,,36:47.0,0.07572
,,,36:48.0,0.07578
,,,36:49.0,0.07552
,,,36:50.0,0.07601
,,,36:51.0,0.07647
,,,36:52.0,0.07675
,,,36:53.0,0.07643
,,,36:54.0,0.07689
,,,36:55.0,0.07692
,,,36:56.0,0.0764
,,,36:57.0,0.07599
,,,36:58.0,0.07635
,,,36:59.0,0.07575
,,,37:00.0,0.07496
,,,37:01.0,0.07522
,,,37:02.0,0.07595
,,,37:03.0,0.07582
,,,37:04.0,0.07556
,,,37:05.0,0.07611
,,,37:06.0,0.0764
,,,37:07.0,0.07669
,,,37:08.0,0.07644
,,,37:09.0,0.07673
,,,37:10.0,0.07687
,,,37:11.0,0.07697
,,,37:12.0,0.07682
,,,37:13.0,0.0765
,,,37:14.0,0.0765
,,,37:15.0,0.07671
,,,37:16.0,0.07708
,,,37:17.0,0.07708
,,,37:18.0,0.07699
,,,37:19.0,0.0771
,,,37:20.0,0.07727
,,,37:21.0,0.07738
,,,37:22.0,0.07752
,,,37:23.0,0.0776
,,,37:24.0,0.07741
,,,37:25.0,0.0776
,,,37:26.0,0.0777
,,,37:27.0,0.07793
,,,37:28.0,0.07775
,,,37:29.0,0.07769
,,,37:30.0,0.07786
,,,37:31.0,0.07796
,,,37:32.0,0.07786
,,,37:33.0,0.07795
,,,37:34.0,0.07781
,,,37:35.0,0.07768
,,,37:36.0,0.07772
,,,37:37.0,0.07747
,,,37:38.0,0.07757
,,,37:39.0,0.07763
,,,37:40.0,0.07801
,,,37:41.0,0.07788
,,,37:42.0,0.07795
,,,37:43.0,0.07806
,,,37:44.0,0.07803
,,,37:45.0,0.07782
,,,37:46.0,0.07784
,,,37:47.0,0.0777
,,,37:48.0,0.07795
,,,37:49.0,0.07772
,,,37:50.0,0.07797
,,,37:51.0,0.07791
,,,37:52.0,0.07753
,,,37:53.0,0.07757
,,,37:54.0,0.07773
,,,37:55.0,0.07781
,,,37:56.0,0.07767
,,,37:57.0,0.07711
,,,37:58.0,0.07761
,,,37:59.0,0.0775
,,,38:00.0,0.07715
,,,38:01.0,0.07774
,,,38:02.0,0.07824
,,,38:03.0,0.07793
,,,38:04.0,0.07778
,,,38:05.0,0.07779
,,,38:06.0,0.07803
,,,38:07.0,0.07766
,,,38:08.0,0.07788
,,,38:09.0,0.07797
,,,38:10.0,0.07767
,,,38:11.0,0.07734
,,,38:12.0,0.07698
,,,38:13.0,0.07669
,,,38:14.0,0.07621
,,,38:15.0,0.07594
,,,38:16.0,0.07625
,,,38:17.0,0.07668
,,,38:18.0,0.07678
,,,38:19.0,0.07665
,,,38:20.0,0.07657
,,,38:21.0,0.07672
,,,38:22.0,0.07671
,,,38:23.0,0.0773
,,,38:24.0,0.07744
,,,38:25.0,0.07739
,,,38:26.0,0.0773
,,,38:27.0,0.07767
,,,38:28.0,0.07796
,,,38:29.0,0.07849
,,,38:30.0,0.07843
,,,38:31.0,0.07845
,,,38:32.0,0.0783
,,,38:33.0,0.0789
,,,38:34.0,0.0792
,,,38:35.0,0.07887
,,,38:36.0,0.07898
,,,38:37.0,0.07874
,,,38:38.0,0.07869
,,,38:39.0,0.07926
,,,38:40.0,0.07908
,,,38:41.0,0.07932
,,,38:42.0,0.07898
,,,38:43.0,0.07898
,,,38:44.0,0.07943
,,,38:45.0,0.07957
,,,38:46.0,0.07992
,,,38:47.0,0.08024
,,,38:48.0,0.07978
,,,38:49.0,0.0801
,,,38:50.0,0.07962
,,,38:51.0,0.0796
,,,38:52.0,0.07936
,,,38:53.0,0.07932
,,,38:54.0,0.07939
,,,38:55.0,0.07889
,,,38:56.0,0.07875
,,,38:57.0,0.07886
,,,38:58.0,0.07872
,,,38:59.0,0.07931
,,,39:00.0,0.0792
,,,39:01.0,0.0792
,,,39:02.0,0.07952
,,,39:03.0,0.07966
,,,39:04.0,0.07964
,,,39:05.0,0.07883
,,,39:06.0,0.07914
,,,39:07.0,0.07959
,,,39:08.0,0.07941
,,,39:09.0,0.07985
,,,39:10.0,0.07913
,,,39:11.0,0.0789
,,,39:12.0,0.07852
,,,39:13.0,0.07875
,,,39:14.0,0.07905
,,,39:15.0,0.07944
,,,39:16.0,0.07946
,,,39:17.0,0.07945
,,,39:18.0,0.07933
,,,39:19.0,0.07898
,,,39:20.0,0.07891
,,,39:21.0,0.07862
,,,39:22.0,0.07885
,,,39:23.0,0.07841
,,,39:24.0,0.07774
,,,39:25.0,0.07754
,,,39:26.0,0.07795
,,,39:27.0,0.0784
,,,39:28.0,0.07909
,,,39:29.0,0.07969
,,,39:30.0,0.07998
,,,39:31.0,0.08034
,,,39:32.0,0.08074
,,,39:33.0,0.08058
,,,39:34.0,0.08053
,,,39:35.0,0.08075
,,,39:36.0,0.08078
,,,39:37.0,0.08097
,,,39:38.0,0.08071
,,,39:39.0,0.08085
,,,39:40.0,0.081
,,,39:41.0,0.08098
,,,39:42.0,0.0811
,,,39:43.0,0.08133
,,,39:44.0,0.08134
,,,39:45.0,0.08131
,,,39:46.0,0.08125
,,,39:47.0,0.0812
,,,39:48.0,0.08205
,,,39:49.0,0.0819
,,,39:50.0,0.08167
,,,39:51.0,0.08211
,,,39:52.0,0.08189
,,,39:53.0,0.08219
,,,39:54.0,0.08231
,,,39:55.0,0.08232
,,,39:56.0,0.08197
,,,39:57.0,0.08189
,,,39:58.0,0.08191
,,,39:59.0,0.08124
,,,40:00.0,0.08172
,,,40:01.0,0.08169
,,,40:02.0,0.08162
,,,40:03.0,0.08171
,,,40:04.0,0.08201
,,,40:05.0,0.08189
,,,40:06.0,0.08187
,,,40:07.0,0.08196
,,,40:08.0,0.0819
,,,40:09.0,0.08117
,,,40:10.0,0.08118
,,,40:11.0,0.08119
,,,40:12.0,0.08077
,,,40:13.0,0.08002
,,,40:14.0,0.08024
,,,40:15.0,0.08065
,,,40:16.0,0.08058
,,,40:17.0,0.08072
,,,40:18.0,0.08085
,,,40:19.0,0.08049
,,,40:20.0,0.07994
,,,40:21.0,0.07968
,,,40:22.0,0.07973
,,,40:23.0,0.0799
,,,40:24.0,0.08013
,,,40:25.0,0.07981
,,,40:26.0,0.07988
,,,40:27.0,0.07975
,,,40:28.0,0.08
,,,40:29.0,0.08032
,,,40:30.0,0.08074
,,,40:31.0,0.08111
,,,40:32.0,0.08098
,,,40:33.0,0.08059
,,,40:34.0,0.08046
,,,40:35.0,0.08068
,,,40:36.0,0.08093
,,,40:37.0,0.08042
,,,40:38.0,0.08108
,,,40:39.0,0.08143
,,,40:40.0,0.08186
,,,40:41.0,0.08196
,,,40:42.0,0.08229
,,,40:43.0,0.08235
,,,40:44.0,0.08223
,,,40:45.0,0.08234
,,,40:46.0,0.08248
,,,40:47.0,0.08277
,,,40:48.0,0.0821
,,,40:49.0,0.08232
,,,40:50.0,0.08272
,,,40:51.0,0.08248
,,,40:52.0,0.08244
,,,40:53.0,0.083
,,,40:54.0,0.08307
,,,40:55.0,0.0831
,,,40:56.0,0.08338
,,,40:57.0,0.08323
,,,40:58.0,0.08352
,,,40:59.0,0.08331
,,,41:00.0,0.08319
,,,41:01.0,0.08306
,,,41:02.0,0.08322
,,,41:03.0,0.0834
,,,41:04.0,0.08302
,,,41:05.0,0.08302
,,,41:06.0,0.08241
,,,41:07.0,0.08218
,,,41:08.0,0.08188
,,,41:09.0,0.0819
,,,41:10.0,0.08179
,,,41:11.0,0.08199
,,,41:12.0,0.08209
,,,41:13.0,0.0818
,,,41:14.0,0.08172
,,,41:15.0,0.0819
,,,41:16.0,0.08239
,,,41:17.0,0.08208
,,,41:18.0,0.08192
,,,41:19.0,0.08172
,,,41:20.0,0.08192
,,,41:21.0,0.08199
,,,41:22.0,0.08189
,,,41:23.0,0.08174
,,,41:24.0,0.08181
,,,41:25.0,0.08186
,,,41:26.0,0.08159
,,,41:27.0,0.08155
,,,41:28.0,0.0816
,,,41:29.0,0.08176
,,,41:30.0,0.08175
,,,41:31.0,0.08167
,,,41:32.0,0.08126
,,,41:33.0,0.08106
,,,41:34.0,0.08095
,,,41:35.0,0.08072
,,,41:36.0,0.08044
,,,41:37.0,0.08088
,,,41:38.0,0.08112
,,,41:39.0,0.0812
,,,41:40.0,0.08149
,,,41:41.0,0.08183
,,,41:42.0,0.08276
,,,41:43.0,0.08293
,,,41:44.0,0.08274
,,,41:45.0,0.08253
,,,41:46.0,0.08186
,,,41:47.0,0.08142
,,,41:48.0,0.08118
,,,41:49.0,0.08072
,,,41:50.0,0.08035
,,,41:51.0,0.08001
,,,41:52.0,0.08024
,,,41:53.0,0.08063
,,,41:54.0,0.08108
,,,41:55.0,0.08145
,,,41:56.0,0.08195
,,,41:57.0,0.08156
,,,41:58.0,0.08112
,,,41:59.0,0.08137
,,,42:00.0,0.08105
,,,42:01.0,0.08092
,,,42:02.0,0.08134
,,,42:03.0,0.08096
,,,42:04.0,0.08119
,,,42:05.0,0.08132
,,,42:06.0,0.08219
,,,42:07.0,0.08259
,,,42:08.0,0.08349
,,,42:09.0,0.08331
,,,42:10.0,0.08337
,,,42:11.0,0.08376
,,,42:12.0,0.08312
,,,42:13.0,0.08358
,,,42:14.0,0.08345
,,,42:15.0,0.08307
,,,42:16.0,0.08319
,,,42:17.0,0.08343
,,,42:18.0,0.08294
,,,42:19.0,0.08307
,,,42:20.0,0.0828
,,,42:21.0,0.0826
,,,42:22.0,0.08267
,,,42:23.0,0.08229
,,,42:24.0,0.08218
,,,42:25.0,0.08197
,,,42:26.0,0.08201
,,,42:27.0,0.0821
,,,42:28.0,0.08163
,,,42:29.0,0.08173
,,,42:30.0,0.0819
,,,42:31.0,0.08286
,,,42:32.0,0.08322
,,,42:33.0,0.08281
,,,42:34.0,0.08285
,,,42:35.0,0.08297
,,,42:36.0,0.08296
,,,42:37.0,0.08355
,,,42:38.0,0.08304
,,,42:39.0,0.08272
,,,42:40.0,0.08295
,,,42:41.0,0.08191
,,,42:42.0,0.08131
,,,42:43.0,0.08112
,,,42:44.0,0.08078
,,,42:45.0,0.08038
,,,42:46.0,0.08037
,,,42:47.0,0.08082
,,,42:48.0,0.08088
,,,42:49.0,0.0808
,,,42:50.0,0.08149
,,,42:51.0,0.08205
,,,42:52.0,0.08283
,,,42:53.0,0.08274
,,,42:54.0,0.08321
,,,42:55.0,0.08341
,,,42:56.0,0.08397
,,,42:57.0,0.08426
,,,42:58.0,0.08419
,,,42:59.0,0.0843
,,,43:00.0,0.08379
,,,43:01.0,0.08403
,,,43:02.0,0.08387
,,,43:03.0,0.08361
,,,43:04.0,0.08299
,,,43:05.0,0.08312
,,,43:06.0,0.08363
,,,43:07.0,0.08284
,,,43:08.0,0.08287
,,,43:09.0,0.08274
,,,43:10.0,0.08282
,,,43:11.0,0.08259
,,,43:12.0,0.08265
,,,43:13.0,0.08173
,,,43:14.0,0.08071
,,,43:15.0,0.0799
,,,43:16.0,0.07961
,,,43:17.0,0.07978
,,,43:18.0,0.0802
,,,43:19.0,0.08051
,,,43:20.0,0.08014
,,,43:21.0,0.07967
,,,43:22.0,0.08006
,,,43:23.0,0.0814
,,,43:24.0,0.0824
,,,43:25.0,0.08314
,,,43:26.0,0.08388
,,,43:27.0,0.08432
,,,43:28.0,0.0848
,,,43:29.0,0.08438
,,,43:30.0,0.08376
,,,43:31.0,0.08352
,,,43:32.0,0.08374
,,,43:33.0,0.08437
,,,43:34.0,0.08462
,,,43:35.0,0.08449
,,,43:36.0,0.08434
,,,43:37.0,0.0841
,,,43:38.0,0.08441
,,,43:39.0,0.08461
,,,43:40.0,0.0846
,,,43:41.0,0.08427
,,,43:42.0,0.08418
,,,43:43.0,0.0844
,,,43:44.0,0.08503
,,,43:45.0,0.08517
,,,43:46.0,0.08526
,,,43:47.0,0.0851
,,,43:48.0,0.08514
,,,43:49.0,0.0848
,,,43:50.0,0.08463
,,,43:51.0,0.08469
,,,43:52.0,0.08404
,,,43:53.0,0.08295
,,,43:54.0,0.08286
,,,43:55.0,0.08276
,,,43:56.0,0.08278
,,,43:57.0,0.08308
,,,43:58.0,0.08309
,,,43:59.0,0.08344
,,,44:00.0,0.08428
,,,44:01.0,0.08439
,,,44:02.0,0.08521
,,,44:03.0,0.0855
,,,44:04.0,0.08542
,,,44:05.0,0.08589
,,,44:06.0,0.08613
,,,44:07.0,0.08583
,,,44:08.0,0.08546
,,,44:09.0,0.0852
,,,44:10.0,0.08497
,,,44:11.0,0.08531
,,,44:12.0,0.08483
,,,44:13.0,0.08455
,,,44:14.0,0.08459
,,,44:15.0,0.08429
,,,44:16.0,0.08466
,,,44:17.0,0.0845
,,,44:18.0,0.08474
,,,44:19.0,0.08492
,,,44:20.0,0.08531
,,,44:21.0,0.08578
,,,44:22.0,0.08629
,,,44:23.0,0.08586
,,,44:24.0,0.08622
,,,44:25.0,0.08632
,,,44:26.0,0.08543
,,,44:27.0,0.0852
,,,44:28.0,0.08436
,,,44:29.0,0.08367
,,,44:30.0,0.08337
,,,44:31.0,0.08247
,,,44:32.0,0.08167
,,,44:33.0,0.08184
,,,44:34.0,0.08224
,,,44:35.0,0.08221
,,,44:36.0,0.08146
,,,44:37.0,0.08062
,,,44:38.0,0.08059
,,,44:39.0,0.08116
,,,44:40.0,0.0815
,,,44:41.0,0.08208
,,,44:42.0,0.08309
,,,44:43.0,0.08291
,,,44:44.0,0.08301
,,,44:45.0,0.0839
,,,44:46.0,0.08443
,,,44:47.0,0.08491
,,,44:48.0,0.08612
,,,44:49.0,0.08711
,,,44:50.0,0.08673
,,,44:51.0,0.0863
,,,44:52.0,0.08566
,,,44:53.0,0.08609
,,,44:54.0,0.08605
,,,44:55.0,0.08586
,,,44:56.0,0.08599
,,,44:57.0,0.0859
,,,44:58.0,0.0865
,,,44:59.0,0.08698
,,,45:00.0,0.08731
,,,45:01.0,0.08718
,,,45:02.0,0.08735
,,,45:03.0,0.08769
,,,45:04.0,0.08766
,,,45:05.0,0.08783
,,,45:06.0,0.08739
,,,45:07.0,0.08732
,,,45:08.0,0.08699
,,,45:09.0,0.08714
,,,45:10.0,0.08748
,,,45:11.0,0.08769
,,,45:12.0,0.08741
,,,45:13.0,0.0872
,,,45:14.0,0.08748
,,,45:15.0,0.08749
,,,45:16.0,0.08754
,,,45:17.0,0.08744
,,,45:18.0,0.08754
,,,45:19.0,0.0875
,,,45:20.0,0.08755
,,,45:21.0,0.08738
,,,45:22.0,0.08744
,,,45:23.0,0.08755
,,,45:24.0,0.08748
,,,45:25.0,0.08735
,,,45:26.0,0.08741
,,,45:27.0,0.08746
,,,45:28.0,0.08755
,,,45:29.0,0.08729
,,,45:30.0,0.08748
,,,45:31.0,0.08771
,,,45:32.0,0.08751
,,,45:33.0,0.08724
,,,45:34.0,0.08756
,,,45:35.0,0.0877
,,,45:36.0,0.08746
,,,45:37.0,0.08789
,,,45:38.0,0.08781
,,,45:39.0,0.08759
,,,45:40.0,0.08757
,,,45:41.0,0.08731
,,,45:42.0,0.0872
,,,45:43.0,0.08709
,,,45:44.0,0.08718
,,,45:45.0,0.08671
,,,45:46.0,0.08669
,,,45:47.0,0.08693
,,,45:48.0,0.08667
,,,45:49.0,0.08716
,,,45:50.0,0.08691
,,,45:51.0,0.08616
,,,45:52.0,0.08631
,,,45:53.0,0.08654
,,,45:54.0,0.08629
,,,45:55.0,0.08655
,,,45:56.0,0.0863
,,,45:57.0,0.08588
,,,45:58.0,0.08615
,,,45:59.0,0.08595
,,,46:00.0,0.08575
,,,46:01.0,0.08606
,,,46:02.0,0.08594
,,,46:03.0,0.08604
,,,46:04.0,0.08614
,,,46:05.0,0.08577
,,,46:06.0,0.08571
,,,46:07.0,0.08541
,,,46:08.0,0.08564
,,,46:09.0,0.08608
,,,46:10.0,0.08566
,,,46:11.0,0.08586
,,,46:12.0,0.08635
,,,46:13.0,0.08656
,,,46:14.0,0.0863
,,,46:15.0,0.08553
,,,46:16.0,0.08534
,,,46:17.0,0.08544
,,,46:18.0,0.08531
,,,46:19.0,0.08526
,,,46:20.0,0.08511
,,,46:21.0,0.08436
,,,46:22.0,0.08511
,,,46:23.0,0.08506
,,,46:24.0,0.08504
,,,46:25.0,0.08504
,,,46:26.0,0.08539
,,,46:27.0,0.08553
,,,46:28.0,0.08578
,,,46:29.0,0.08601
,,,46:30.0,0.08568
,,,46:31.0,0.08544
,,,46:32.0,0.08568
,,,46:33.0,0.08553
,,,46:34.0,0.08534
,,,46:35.0,0.08532
,,,46:36.0,0.08554
,,,46:37.0,0.08593
,,,46:38.0,0.08607
,,,46:39.0,0.08613
,,,46:40.0,0.08623
,,,46:41.0,0.08602
,,,46:42.0,0.08608
,,,46:43.0,0.08606
,,,46:44.0,0.08604
,,,46:45.0,0.08599
,,,46:46.0,0.08612
,,,46:47.0,0.08627
,,,46:48.0,0.08581
,,,46:49.0,0.08596
,,,46:50.0,0.08577
,,,46:51.0,0.08571
,,,46:52.0,0.08572
,,,46:53.0,0.08576
,,,46:54.0,0.08595
,,,46:55.0,0.08619
,,,46:56.0,0.08621
,,,46:57.0,0.08634
,,,46:58.0,0.08611
,,,46:59.0,0.08617
,,,47:00.0,0.08582
,,,47:01.0,0.08581
,,,47:02.0,0.08574
,,,47:03.0,0.08571
,,,47:04.0,0.08549
,,,47:05.0,0.08598
,,,47:06.0,0.08638
,,,47:07.0,0.08663
,,,47:08.0,0.08725
,,,47:09.0,0.08718
,,,47:10.0,0.08689
,,,47:11.0,0.08636
,,,47:12.0,0.08625
,,,47:13.0,0.0862
,,,47:14.0,0.08571
,,,47:15.0,0.08588
,,,47:16.0,0.08574
,,,47:17.0,0.08596
,,,47:18.0,0.08635
,,,47:19.0,0.08666
,,,47:20.0,0.08691
,,,47:21.0,0.08756
,,,47:22.0,0.08764
,,,47:23.0,0.08772
,,,47:24.0,0.08788
,,,47:25.0,0.08814
,,,47:26.0,0.08792
,,,47:27.0,0.0885
,,,47:28.0,0.08928
,,,47:29.0,0.08925
,,,47:30.0,0.08958
,,,47:31.0,0.09001
,,,47:32.0,0.0905
,,,47:33.0,0.09092
,,,47:34.0,0.09093
,,,47:35.0,0.09126
,,,47:36.0,0.09148
,,,47:37.0,0.09097
,,,47:38.0,0.09122
,,,47:39.0,0.09057
,,,47:40.0,0.09077
,,,47:41.0,0.09137
,,,47:42.0,0.09096
,,,47:43.0,0.09096
,,,47:44.0,0.09074
,,,47:45.0,0.09085
,,,47:46.0,0.09081
,,,47:47.0,0.09062
,,,47:48.0,0.09031
,,,47:49.0,0.09029
,,,47:50.0,0.09012
,,,47:51.0,0.09048
,,,47:52.0,0.0901
,,,47:53.0,0.09027
,,,47:54.0,0.09036
,,,47:55.0,0.09062
,,,47:56.0,0.09061
,,,47:57.0,0.09014
,,,47:58.0,0.09013
,,,47:59.0,0.09001
,,,48:00.0,0.08974
,,,48:01.0,0.0895
,,,48:02.0,0.08995
,,,48:03.0,0.08992
,,,48:04.0,0.08943
,,,48:05.0,0.08934
,,,48:06.0,0.08914
,,,48:07.0,0.08924
,,,48:08.0,0.08909
,,,48:09.0,0.08902
,,,48:10.0,0.08834
,,,48:11.0,0.08805
,,,48:12.0,0.08743
,,,48:13.0,0.08755
,,,48:14.0,0.08768
,,,48:15.0,0.08782
,,,48:16.0,0.08803
,,,48:17.0,0.08779
,,,48:18.0,0.08756
,,,48:19.0,0.08716
,,,48:20.0,0.08783
,,,48:21.0,0.0882
,,,48:22.0,0.08807
,,,48:23.0,0.08855
,,,48:24.0,0.08909
,,,48:25.0,0.08948
,,,48:26.0,0.08993
,,,48:27.0,0.08997
,,,48:28.0,0.08996
,,,48:29.0,0.08986
,,,48:30.0,0.08954
,,,48:31.0,0.08977
,,,48:32.0,0.08961
,,,48:33.0,0.08992
,,,48:34.0,0.08958
,,,48:35.0,0.0894
,,,48:36.0,0.0895
,,,48:37.0,0.08962
,,,48:38.0,0.08902
,,,48:39.0,0.08894
,,,48:40.0,0.08904
,,,48:41.0,0.08849
,,,48:42.0,0.08806
,,,48:43.0,0.08808
,,,48:44.0,0.08794
,,,48:45.0,0.08755
,,,48:46.0,0.08814
,,,48:47.0,0.08732
,,,48:48.0,0.08668
,,,48:49.0,0.0871
,,,48:50.0,0.08703
,,,48:51.0,0.08723
,,,48:52.0,0.08744
,,,48:53.0,0.08772
,,,48:54.0,0.08812
,,,48:55.0,0.0882
,,,48:56.0,0.08814
,,,48:57.0,0.08788
,,,48:58.0,0.08782
,,,48:59.0,0.08806
,,,49:00.0,0.08787
,,,49:01.0,0.08766
,,,49:02.0,0.08778
,,,49:03.0,0.08818
,,,49:04.0,0.08927
,,,49:05.0,0.09044
,,,49:06.0,0.09023
,,,49:07.0,0.08991
,,,49:08.0,0.08994
,,,49:09.0,0.09015
,,,49:10.0,0.09024
,,,49:11.0,0.09047
,,,49:12.0,0.09069
,,,49:13.0,0.09054
,,,49:14.0,0.09111
,,,49:15.0,0.09077
,,,49:16.0,0.09088
,,,49:17.0,0.09082
,,,49:18.0,0.09088
,,,49:19.0,0.09097
,,,49:20.0,0.09039
,,,49:21.0,0.09047
,,,49:22.0,0.09069
,,,49:23.0,0.09083
,,,49:24.0,0.09077
,,,49:25.0,0.09084
,,,49:26.0,0.09151
,,,49:27.0,0.0917
,,,49:28.0,0.09154
,,,49:29.0,0.09182
,,,49:30.0,0.09164
,,,49:31.0,0.092
,,,49:32.0,0.0926
,,,49:33.0,0.09227
,,,49:34.0,0.0926
,,,49:35.0,0.09276
,,,49:36.0,0.09275
,,,49:37.0,0.09338
,,,49:38.0,0.09302
,,,49:39.0,0.09302
,,,49:40.0,0.09236
,,,49:41.0,0.09272
,,,49:42.0,0.09258
,,,49:43.0,0.09259
,,,49:44.0,0.09266
,,,49:45.0,0.09295
,,,49:46.0,0.09351
,,,49:47.0,0.093
,,,49:48.0,0.09267
,,,49:49.0,0.09266
,,,49:50.0,0.09267
,,,49:51.0,0.09255
,,,49:52.0,0.09274
,,,49:53.0,0.09214
,,,49:54.0,0.09227
,,,49:55.0,0.0925
,,,49:56.0,0.09291
,,,49:57.0,0.0928
,,,49:58.0,0.09301
,,,49:59.0,0.09284
,,,50:00.0,0.09382
,,,50:01.0,0.09396
,,,50:02.0,0.09358
,,,50:03.0,0.09336
,,,50:04.0,0.09318
,,,50:05.0,0.0936
,,,50:06.0,0.09309
,,,50:07.0,0.09306
,,,50:08.0,0.09269
,,,50:09.0,0.09289
,,,50:10.0,0.09327
,,,50:11.0,0.09295
,,,50:12.0,0.09312
,,,50:13.0,0.09304
,,,50:14.0,0.09318
,,,50:15.0,0.0933
,,,50:16.0,0.09388
,,,50:17.0,0.09382
,,,50:18.0,0.09372
,,,50:19.0,0.09452
,,,50:20.0,0.09456
,,,50:21.0,0.09431
,,,50:22.0,0.09446
,,,50:23.0,0.09413
,,,50:24.0,0.09348
,,,50:25.0,0.09362
,,,50:26.0,0.09333
,,,50:27.0,0.09336
,,,50:28.0,0.09303
,,,50:29.0,0.09303
,,,50:30.0,0.09312
,,,50:31.0,0.09294
,,,50:32.0,0.09321
,,,50:33.0,0.09312
,,,50:34.0,0.09264
,,,50:35.0,0.09289
,,,50:36.0,0.09283
,,,50:37.0,0.09271
,,,50:38.0,0.09297
,,,50:39.0,0.09289
,,,50:40.0,0.09329
,,,50:41.0,0.09317
,,,50:42.0,0.09316
,,,50:43.0,0.09283
,,,50:44.0,0.09325
,,,50:45.0,0.09304
,,,50:46.0,0.09286
,,,50:47.0,0.09257
,,,50:48.0,0.09279
,,,50:49.0,0.09311
,,,50:50.0,0.09271
,,,50:51.0,0.09289
,,,50:52.0,0.09322
,,,50:53.0,0.09306
,,,50:54.0,0.09288
,,,50:55.0,0.09339
,,,50:56.0,0.09365
,,,50:57.0,0.09365
,,,50:58.0,0.0938
,,,50:59.0,0.09362
,,,51:00.0,0.09291
,,,51:01.0,0.09337
,,,51:02.0,0.0935
,,,51:03.0,0.09348
,,,51:04.0,0.09381
,,,51:05.0,0.09388
,,,51:06.0,0.09362
,,,51:07.0,0.09432
,,,51:08.0,0.094
,,,51:09.0,0.09413
,,,51:10.0,0.09401
,,,51:11.0,0.09365
,,,51:12.0,0.09347
,,,51:13.0,0.09383
,,,51:14.0,0.09393
,,,51:15.0,0.09443
,,,51:16.0,0.09436
,,,51:17.0,0.09422
,,,51:18.0,0.09452
,,,51:19.0,0.09422
,,,51:20.0,0.09429
,,,51:21.0,0.09451
,,,51:22.0,0.09443
,,,51:23.0,0.09461
,,,51:24.0,0.0944
,,,51:25.0,0.09417
,,,51:26.0,0.0946
,,,51:27.0,0.09487
,,,51:28.0,0.09456
,,,51:29.0,0.09468
,,,51:30.0,0.09475
,,,51:31.0,0.09498
,,,51:32.0,0.09482
,,,51:33.0,0.09521
,,,51:34.0,0.09536
,,,51:35.0,0.09548
,,,51:36.0,0.09583
,,,51:37.0,0.09554
,,,51:38.0,0.09531
,,,51:39.0,0.09546
,,,51:40.0,0.0958
,,,51:41.0,0.09526
,,,51:42.0,0.09528
,,,51:43.0,0.09516
,,,51:44.0,0.09507
,,,51:45.0,0.09548
,,,51:46.0,0.09517
,,,51:47.0,0.09538
,,,51:48.0,0.09544
,,,51:49.0,0.09556
,,,51:50.0,0.09567
,,,51:51.0,0.09558
,,,51:52.0,0.09562
,,,51:53.0,0.09523
,,,51:54.0,0.09494
,,,51:55.0,0.09494
,,,51:56.0,0.09472
,,,51:57.0,0.09459
,,,51:58.0,0.09428
,,,51:59.0,0.09453
,,,52:00.0,0.09395
,,,52:01.0,0.09437
,,,52:02.0,0.09442
,,,52:03.0,0.09395
,,,52:04.0,0.09416
